DELETED,NAME,FNAME,NICKNAMEID,PLAYERID,NUMBER,POSITION,POSITION2,YEARSEXP,SCHOOLNUM,HAND,SHOELIMIT,ORIGHSHOE,ORIGASHOE,OVERALLRTG,PLAYRVALUE,FGPBASE,THREEPTBAS,FTPBASE,DNKABILITY,STLABILITY,BLKABILITY,OREABILITY,DREABILITY,BALABILITY,OFFABILITY,DEFABILITY,SPEED,QUICK,JUMP,DRIBBLE,DSTRENGTH,DHARDY,DSHOOTRANG,FATIGUE,INSIDESC,THREEPTATT,PRIMACY,SCOREAREA,FACIALCTRL,FTRITUAL,AUDIONICK,CELEBPACK,THREEPTSTY,ORIGTEAM,TEAM,ROSTERPOS,BIRTHDATE,BTOWNID,DPLACE,DROUND,DOVERALL,DRAFTYEAR,DRAFTEDBY,SCRATCH1,SCRATCH2,SCRATCH3,DUNKPACK,DESTINY,INJURYID,INJURYDATE,RECOVRDATE,ISPLAYABLE,ISCREATED,ISGENERATE,ISHISTORIC,TRADEABLE,PLAYERPKG,INSEASON,INPLAYOFF,ROOKIEPKG,ROOKVALUE,ROOKIERANK,CASHYR_EXP,CASH_YEAR,CASH_TOTAL,CASH_RAISE,YEARS_LONG,YEARS_LEFT,CASH_TEAM,PREF_LEN,MIN_TARGET,LOWBALLED,ISMINIMUM,WEEKLYMVP,MONTHLYMVP,SUPERSTAR,OFFVALUE,DEFVALUE,SFGATT,SFGMAD,STHREEATT,STHREEMAD,SFTATT,SFTMAD,SBLOCKS,SOFFREB,SASSISTS,SPERFOUL,SSTEALS,SDEFREB,STURNOVER,SMINUTES,SGAMES,SGSTART,SEJECT,CSFGATT,CSFGMAD,CSTHREEATT,CSTHREEMAD,CSFTATT,CSFTMAD,CSBLOCKS,CSOFFREB,CSASSISTS,CSPERFOUL,CSSTEALS,CSDEFREB,CSTURNOVER,CSMINUTES,CSGAMES,CSGSTART,CSEJECT,PFGATT,PFGMAD,PTHREEATT,PTHREEMAD,PFTATT,PFTMAD,PBLOCKS,POFFREB,PASSISTS,PPERFOUL,PSTEALS,PDEFREB,PTURNOVER,PMINUTES,PGAMES,PGSTART,PEJECT,CPFGATT,CPFGMAD,CPTHREEAT,CPTHREEMAD,CPFTATT,CPFTMAD,CPBLOCKS,CPOFFREB,CPASSISTS,CPPERFOUL,CPSTEALS,CPDEFREB,CPTURNOVER,CPMINUTES,CPGAMES,CPGSTART,CPEJECT,LEARNING,WORKETHC,BIRDRIGHTS,CASHRESIGN,SPEECHID,SPECMAP,ISEDITED,ISORIGSS,VALIDSSTAR,DFLTTEAM,CLUTCH,SSTAR_HF,SSTAR_PM,SSTAR_PW,SSTAR_SCO,SSTAR_SCI,SSTAR_SH,SSTAR_STO,SSTAR_STI,SS_HF_ANI,SS_PM_ANI,SS_PW_ANI,SS_SCO_ANI,SS_SCI_ANI,SS_SH_ANI,SS_STO_ANI,SS_STI_ANI,CHEMTYPE,CHEMWANT,CHEMHAVE,CHEMHAPPY,HOTSPOT_0,HOTSPOT_1,HOTSPOT_2,HOTSPOT_3,HOTSPOT_4,HOTSPOT_5,HOTSPOT_6,HOTSPOT_7,HOTSPOT_8,HOTSPOT_9,HOTSPOT_10,HOTSPOT_11,HOTSPOT_12,HOTSPOT_13,GOTOMOVE,GTMHOTSPOT,SIGSHT1
False,Ramsey,Frank,-1,1506,23,2,3,9,59,0,0,101,101,55,926,70,0,82,30,0,0,0,83,31,81,70,52,52,30,41,48,92,12,61,68,1,76,2,1,6,,0,6,60,60,7,19310713,500,8,1,8,1953,BOS,0,0,0,1,,0,0,0,True,False,False,True,0,FRRAMSE,False,True,0,0,0,0,1500000,0,0,0,0,60,0,0,0,False,0,0,0,0,0,7382,2949,0,0,3083,2480,0,0,1134,2158,0,3410,0,15330,623,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1105,469,0,0,476,393,0,0,151,362,0,494,0,2396,98,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506,4,False,False,0,60,75,-52,-60,-56,-28,-10,-56,-48,-62,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Jones,K.C.,-1,1507,25,4,3,9,116,0,0,101,101,60,994,45,0,63,10,0,0,0,71,83,56,86,70,71,35,72,58,75,12,70,70,1,56,6,1,6,,1,3,60,60,5,19320525,501,1,2,1,1956,BOS,0,0,0,1,,0,0,0,True,False,False,True,0,KCJONES,False,True,0,0,0,0,1500000,0,0,0,0,60,0,0,0,False,0,0,0,0,0,4961,1919,0,0,1814,1173,0,0,2908,1816,0,2399,0,17501,676,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,656,241,0,0,269,186,0,0,396,335,0,320,0,2494,105,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1507,4,False,False,0,60,80,-71,-20,-60,-26,-36,-55,-54,-80,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Lovellette,Clyde,-1,1508,4,0,0,11,56,0,0,101,101,84,1358,89,0,76,70,23,76,80,97,35,95,77,58,52,64,20,86,75,12,91,94,1,88,9,1,6,,0,10,60,60,9,19290907,502,1,1,10,1952,LA,0,0,0,8,,0,0,0,True,False,False,True,0,CLLOVEL,False,True,0,0,0,0,1500000,0,0,0,0,60,0,0,0,False,0,0,64,0,0,10795,4784,0,0,3141,2379,0,0,1097,2289,0,6663,0,19075,704,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,892,371,0,0,323,221,0,0,89,232,0,557,0,1642,69,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1508,4,False,False,64,60,75,-27,-98,-9,-99,74,-78,-52,-4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Loscutoff,Jim,170,1509,18,1,0,9,95,0,0,101,101,54,911,57,0,52,50,0,0,0,99,41,67,75,40,43,40,27,70,72,12,52,69,1,57,2,2,6,,0,6,60,60,8,19300204,0,0,1,0,1955,BOS,0,0,0,1,,0,0,0,True,False,False,True,0,JILOSCU,False,True,0,0,0,0,1500000,0,0,0,0,60,0,0,0,False,0,0,0,0,0,3868,1333,0,0,750,490,0,0,353,1497,0,2848,0,9431,511,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,136,0,0,79,48,0,0,32,219,0,299,0,997,58,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1509,4,False,False,0,60,52,-48,-56,-20,-44,-18,-67,-64,-53,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Swartz,Dan,171,1510,12,0,0,1,300,0,0,101,101,56,946,68,0,85,10,0,0,0,99,31,80,89,50,53,35,46,62,73,12,50,68,1,73,2,1,6,,0,6,60,60,10,19341223,0,0,3,3,1956,BOS,0,0,0,1,,0,0,0,True,False,False,True,0,DASWART,False,True,0,0,0,0,1500000,0,0,0,0,60,0,0,0,False,0,0,0,0,0,150,57,0,0,72,61,0,0,21,92,0,88,0,335,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1510,4,False,False,0,60,60,-89,-77,-39,-39,-12,-86,-98,-99,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Guarilia,Gene,-1,1511,20,2,1,4,42,0,0,101,101,44,768,42,2,36,10,45,20,20,50,15,56,75,50,50,30,30,63,45,13,50,50,1,35,2,1,6,,0,6,60,60,11,19370913,0,16,2,16,1959,BOS,0,0,0,1,,0,0,0,True,False,False,True,0,GEGUARI,False,True,0,0,0,0,1500000,0,0,0,0,60,0,0,0,False,0,0,0,0,0,447,168,0,0,126,77,0,0,36,146,0,294,0,1082,129,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6,0,0,11,8,0,0,4,10,0,23,0,67,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511,4,False,False,0,60,40,-61,-63,-56,-45,-38,-66,-27,-44,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,West,Jerry,87,1512,44,3,4,14,153,0,0,101,101,70,1148,95,0,81,0,0,0,0,59,95,87,92,82,75,50,84,47,88,12,90,56,1,98,6,1,6,,1,6,61,61,4,19380528,197,2,1,2,1960,Min,0,0,0,2,0,0,0,0,True,False,False,True,0,JEWEST_,False,True,0,0,0,0,15000000,0,0,4,1,61,0,0,0,False,0,0,2,0,0,19032,9016,0,0,8801,7160,23,30,6238,2435,81,5346,0,36571,932,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3460,1622,0,0,1506,1213,0,0,970,451,0,855,0,6321,153,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1512,4,False,False,3,61,99,-68,47,-90,54,-33,-99,-51,-81,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Chamberlain,Wilt,109,1513,13,0,0,14,56,0,0,101,101,73,1197,86,0,42,99,0,0,0,99,46,67,76,68,63,65,51,81,90,12,90,99,1,47,9,1,6,,1,9,61,61,0,19360821,385,3,1,3,1959,Phi,0,0,0,14,0,0,0,0,True,False,False,True,0,WICHAMB,False,True,0,0,0,0,15000000,0,0,4,1,61,0,0,0,False,0,0,32,0,0,23497,12681,0,0,11862,6057,0,0,4643,2075,0,23924,0,47859,1045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2728,1425,0,0,1627,757,0,0,673,412,0,3913,0,7559,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,712,3,False,False,32,61,59,-21,-47,57,-39,-16,-99,-61,-52,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Baylor,Elgin,-1,1514,22,2,1,14,583,0,0,101,101,70,1148,70,0,81,78,0,0,0,95,36,76,85,80,77,65,55,67,60,12,90,84,1,59,2,2,6,,2,6,61,61,2,19340916,498,1,1,1,1958,Min,0,0,0,7,0,0,0,0,True,False,False,True,0,ELBAYLO,False,True,0,0,0,0,15000000,0,0,4,1,61,0,0,0,False,0,0,0,0,0,20171,8693,0,0,7391,5763,0,0,3650,2596,0,11463,0,33863,846,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3161,1388,0,0,1098,847,0,0,541,435,0,1724,0,5510,134,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817,5,False,False,0,61,79,-10,-33,-16,-14,-5,-56,-50,-99,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Goodrich,Gail,-1,1515,25,3,4,14,139,1,0,101,101,66,1095,75,0,85,10,0,0,0,52,59,89,75,80,80,60,74,39,96,12,83,80,1,86,6,1,6,,0,3,61,61,3,19430423,497,3,1,3,1965,la,0,0,0,1,,0,0,0,True,False,False,True,0,GAGOODR,False,True,0,0,0,0,1500000,0,0,0,0,61,0,0,0,False,0,0,0,0,0,16300,7431,0,0,5354,4319,72,453,4805,2775,545,2826,390,33527,1031,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1227,542,0,0,447,366,1,7,333,219,7,243,0,2622,80,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1515,4,False,False,0,61,89,-56,-17,-88,-7,16,-53,-51,-60,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,McMillian,Jim,-1,1516,5,2,2,9,24,0,0,101,101,66,1091,73,0,79,40,0,0,0,79,34,79,79,75,77,68,46,67,90,12,86,73,1,60,2,1,6,,0,6,61,61,5,19480311,0,13,1,13,1970,LA,0,0,0,3,,0,0,0,True,False,False,True,0,JIMCMIL,False,True,0,0,0,0,1500000,0,0,0,0,61,0,0,0,False,0,0,0,0,0,7557,3644,0,0,1741,1448,80,639,1557,1200,435,2680,120,20227,631,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1101,497,0,0,253,200,7,54,137,169,36,323,7,2722,72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1516,4,False,False,0,61,55,-32,-37,-36,-15,-4,-36,-33,-37,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Hairston,Harold,172,1517,52,1,0,11,569,0,0,101,101,67,1098,62,0,78,60,0,0,0,99,35,74,82,58,71,80,32,63,95,12,80,71,1,51,9,1,6,,0,6,61,61,1,19420531,0,33,4,33,1964,CIN,0,0,0,6,,0,0,0,True,False,False,True,0,HAHAIRS,False,True,0,0,0,0,1500000,0,0,0,0,61,0,0,0,False,0,0,0,0,0,8872,4240,0,0,4080,3025,28,639,1268,2334,116,7380,0,24330,776,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690,307,0,0,255,187,1,15,121,185,5,544,0,2020,69,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1517,4,False,False,0,61,60,-25,-53,-23,-35,-12,-52,-70,-99,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Robinson,Flynn,-1,1518,21,4,3,7,158,0,0,101,101,63,1041,75,0,86,10,0,0,0,60,67,85,77,75,68,60,70,51,72,12,57,72,1,80,6,1,6,,0,3,61,61,7,19410428,0,11,2,11,1965,CIN,0,0,0,1,,0,0,0,True,False,False,True,0,FLROBIN,False,True,0,0,0,0,1500000,0,0,0,0,61,0,0,0,False,0,0,0,0,0,6487,2960,8,30,1949,1649,2,28,1628,1339,23,1344,50,12348,543,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,129,0,0,88,70,0,0,76,57,0,54,0,626,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1518,4,False,False,0,61,50,-78,-14,-66,-12,-12,-53,-38,-62,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Riley,Pat,-1,1519,12,2,3,9,59,0,0,101,101,54,905,62,0,74,10,0,0,0,71,39,78,70,62,63,40,49,56,78,12,53,58,1,64,2,2,6,,0,6,61,61,8,19450331,0,7,1,7,1967,SD,0,0,0,1,,0,0,0,True,False,False,True,0,PARILEY,False,True,0,0,0,0,1500000,0,0,0,0,61,0,0,0,False,0,0,0,0,0,3914,1619,0,0,948,668,13,79,913,1152,112,776,0,8187,528,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,111,0,0,38,29,0,3,52,86,4,63,0,641,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1519,4,False,False,0,61,36,-52,-33,-44,-19,-16,-43,-43,-45,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Trapp,John,-1,1520,0,1,2,5,82,0,0,101,101,53,915,40,0,70,20,0,0,0,94,27,76,80,60,62,60,30,57,70,12,50,71,1,57,9,1,6,,0,6,61,61,9,19451002,0,15,2,15,1968,SD,0,0,0,3,,0,0,0,True,False,False,True,0,JOTRAPP,False,True,0,0,0,0,1500000,0,0,0,0,61,0,0,0,False,0,0,0,0,0,2014,846,0,0,516,374,0,0,283,855,0,1248,0,4895,279,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,8,0,0,7,4,0,0,5,9,0,16,0,71,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520,4,False,False,0,61,26,-44,-57,-38,-47,-21,-67,-77,-99,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Erickson,Keith,-1,1521,24,2,1,12,139,0,0,101,101,58,974,70,0,85,35,0,0,0,74,66,62,76,64,62,50,65,48,48,12,50,68,1,48,2,1,6,,0,6,61,61,10,19440419,0,23,4,23,1965,SF,0,0,0,3,,0,0,0,True,False,False,True,0,KEERICK,False,True,0,0,0,0,1500000,0,0,0,0,61,0,0,0,False,0,0,0,0,0,6926,3014,0,0,1591,1223,45,306,1991,2081,222,3142,0,18841,766,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,806,364,0,0,189,144,4,15,216,286,11,371,0,2393,87,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1521,4,False,False,0,61,50,-36,-21,-50,-16,-15,-56,-41,-41,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Ellis,LeRoy,-1,1522,14,1,2,14,125,0,0,101,101,59,983,45,0,69,65,0,0,0,99,21,61,75,70,61,60,16,48,84,12,72,79,1,41,9,1,6,,0,10,61,61,6,19400310,0,6,1,6,1962,LA,0,0,0,13,,0,0,0,True,False,False,True,0,LEELLIS,False,True,0,0,0,0,1500000,0,0,0,0,61,0,0,0,False,0,0,0,0,0,9378,4143,0,0,2595,1890,151,534,1405,2661,146,8175,0,27520,1048,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,175,0,0,163,113,0,0,44,152,0,463,0,1487,64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1522,4,False,False,0,61,30,-18,-76,-29,-60,-22,-65,-54,-53,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Cleamons,Jim,-1,1523,33,2,4,9,24,0,0,101,101,58,996,43,0,78,10,0,0,0,84,84,79,83,81,84,55,70,45,48,12,50,39,1,85,6,1,6,,0,6,61,61,11,19490913,0,13,1,13,1970,LA,0,0,0,1,,0,0,0,True,False,False,True,0,JICLEAM,False,True,0,0,0,0,1500000,0,0,0,0,61,0,0,0,False,0,0,0,0,0,4868,2242,31,7,1198,917,120,570,2532,1240,533,1417,364,17001,652,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,91,0,0,46,39,3,28,89,50,12,61,8,667,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523,4,False,False,0,61,25,-59,-7,-63,-18,-32,-49,-99,-99,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Lucas,Maurice,92,1524,20,1,0,14,65,0,0,101,101,80,1300,63,0,76,79,53,32,73,90,39,82,90,61,63,72,34,54,83,12,92,82,1,71,9,2,6,,1,10,62,62,1,19520218,475,99,2,99,1976,POR,0,0,0,8,0,0,0,0,True,False,False,True,0,MALUCAS,False,True,0,0,0,0,1500000,0,0,1,1,62,0,0,0,False,0,0,0,0,0,12580,5928,63,9,3911,2992,659,2698,2498,3498,803,6608,2316,30112,1021,244,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1280,615,2,0,349,257,66,224,297,402,91,676,156,3131,102,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524,4,False,False,0,62,87,-10,-70,-16,-46,-16,-52,-32,-60,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Walton,Bill,-1,1525,32,0,0,10,139,0,0,101,101,82,1326,65,0,70,79,54,94,72,99,53,81,93,63,59,50,45,62,15,12,90,84,1,66,9,2,6,,2,10,62,62,0,19521105,178,1,1,1,1974,Por,0,0,0,14,0,0,0,0,True,False,False,True,0,BIWALTO,False,True,0,0,0,0,15000000,0,0,4,1,62,0,0,0,False,0,0,128,0,0,4900,2552,4,0,1683,1111,1034,1103,1590,1298,380,3820,865,13250,468,117,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438,230,1,0,101,68,83,95,145,149,32,349,36,1197,49,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,838,15,False,False,128,62,99,-27,-58,-35,-43,-13,-65,-40,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Hollins,Lionel,-1,1526,14,4,4,10,5,0,0,101,101,73,1196,58,0,75,10,94,27,20,38,69,79,99,78,77,40,79,45,88,12,84,57,1,74,6,1,6,,1,6,62,62,4,19531019,475,6,1,6,1975,POR,0,0,0,1,0,0,0,0,True,False,False,True,0,LIHOLLI,False,True,0,0,0,0,1500000,0,0,1,1,62,0,0,0,False,0,0,0,0,0,7211,3201,87,13,1882,1394,192,382,3006,1841,1053,1219,1337,18453,673,208,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897,369,12,0,236,173,11,46,344,221,114,161,113,2293,77,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526,4,False,False,0,62,72,-96,-5,-98,-8,-23,-44,-3,-85,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Gross,Bob,-1,1527,30,2,3,8,279,0,0,101,101,78,1275,72,0,85,50,82,41,63,53,53,75,99,70,67,59,59,50,94,12,82,72,1,52,9,1,6,,1,6,62,62,2,19530803,475,25,2,25,1975,POR,0,0,0,3,0,0,0,0,True,False,False,True,0,BOGROSS,False,True,0,0,0,0,1500000,0,0,1,1,62,0,0,0,False,0,0,0,0,0,3629,1857,28,5,1062,848,361,940,1481,1484,615,1313,729,12575,513,27,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,122,0,0,74,63,17,55,89,101,35,69,8,694,25,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1527,4,False,False,0,62,20,-23,-24,-41,-12,-6,-55,-16,-45,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Steele,Larry,-1,1528,15,3,2,9,59,0,0,101,101,71,1163,76,0,81,15,92,13,35,36,50,79,86,65,76,68,63,39,92,12,73,74,1,63,2,1,6,,1,6,62,62,5,19490505,475,37,3,37,1971,POR,0,0,0,1,0,0,0,0,True,False,False,True,0,LASTEEL,False,True,0,0,0,0,1500000,0,0,1,1,62,0,0,0,False,0,0,0,0,0,4181,2024,4,0,1299,1030,93,413,1604,1794,781,1330,195,14777,610,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,67,0,0,62,51,2,26,39,60,26,38,15,525,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1528,4,False,False,0,62,59,-37,-20,-84,-11,-5,-52,-5,-90,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Twardzik,Dave,173,1529,13,3,3,4,326,0,0,101,101,73,1199,84,0,84,40,90,13,31,35,63,75,88,72,78,45,61,45,82,12,79,80,1,50,2,1,6,,1,3,62,62,3,19500920,475,26,2,26,1972,POR,0,0,0,1,0,0,0,0,True,False,False,True,0,DATWARD,False,True,0,0,0,0,1500000,0,0,1,1,62,0,0,0,False,0,0,0,0,0,3136,1654,53,13,2018,1656,46,421,1823,1468,650,865,1015,13241,536,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,84,1,0,106,85,2,17,70,94,33,37,29,671,32,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1529,4,False,False,0,62,89,-33,-17,-60,-15,-6,-99,-2,-90,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Gilliam,Herm,-1,1530,3,3,4,8,105,0,0,101,101,68,1126,70,0,77,25,81,5,31,43,50,77,73,69,72,63,64,48,89,12,70,68,1,62,2,1,6,,1,6,62,62,6,19640528,475,8,1,8,1969,CIN,0,0,0,3,0,0,0,0,True,False,False,True,0,HEGILLI,False,True,0,0,0,0,1500000,0,0,1,1,62,0,0,0,False,0,0,0,0,0,6120,2696,0,0,1086,860,49,257,2225,1519,369,1918,0,15026,578,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,120,0,0,36,29,1,10,108,73,19,83,0,751,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1530,4,False,False,0,62,60,-33,-21,-69,-10,-9,-38,-9,-64,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Davis,Johnny,174,1531,16,3,4,10,29,0,0,101,101,70,1144,63,0,79,63,51,13,35,24,50,76,74,86,84,67,76,37,85,12,66,56,1,61,6,1,6,,1,6,62,62,7,19551021,475,22,2,22,1976,POR,0,0,0,5,0,0,0,0,True,False,False,True,0,JODAVIS,False,True,0,0,0,0,1500000,0,0,1,1,62,0,0,0,False,0,0,0,0,0,8258,3699,187,33,2777,2279,116,560,3368,1469,683,945,1398,21200,750,212,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,178,3,0,114,89,5,21,157,80,39,57,28,1070,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1531,4,False,False,0,62,49,-18,-16,-47,-8,-19,-40,-19,-69,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Neal,Lloyd,-1,1532,36,1,0,7,354,0,0,101,101,69,1128,71,0,68,65,16,59,72,80,29,75,68,52,56,35,26,63,75,12,63,73,1,54,9,1,6,,1,6,62,62,9,19501210,475,31,3,31,1972,POR,0,0,0,6,0,0,0,0,True,False,False,True,0,LLNEAL_,False,True,0,0,0,0,1500000,0,0,1,1,62,0,0,0,False,0,0,0,0,0,4087,1981,0,0,1316,884,324,686,632,1271,178,2684,102,11015,435,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,37,0,0,27,18,12,23,19,39,2,58,6,253,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1532,4,False,False,0,62,32,-38,-59,-15,-33,-6,-52,-52,-20,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
