DELETED,NAME,FNAME,NICKNAMEID,PLAYERID,NUMBER,POSITION,POSITION2,YEARSEXP,SCHOOLNUM,HAND,SHOELIMIT,ORIGHSHOE,ORIGASHOE,OVERALLRTG,PLAYRVALUE,FGPBASE,THREEPTBAS,FTPBASE,DNKABILITY,STLABILITY,BLKABILITY,OREABILITY,DREABILITY,BALABILITY,OFFABILITY,DEFABILITY,SPEED,QUICK,JUMP,DRIBBLE,DSTRENGTH,DHARDY,DSHOOTRANG,FATIGUE,INSIDESC,THREEPTATT,PRIMACY,SCOREAREA,FACIALCTRL,FTRITUAL,AUDIONICK,CELEBPACK,THREEPTSTY,ORIGTEAM,TEAM,ROSTERPOS,BIRTHDATE,BTOWNID,DPLACE,DROUND,DOVERALL,DRAFTYEAR,DRAFTEDBY,SCRATCH1,SCRATCH2,SCRATCH3,DUNKPACK,DESTINY,INJURYID,INJURYDATE,RECOVRDATE,ISPLAYABLE,ISCREATED,FACEPATCH,ISGENERATE,ISHISTORIC,TRADEABLE,PLAYERPKG,INSEASON,INPLAYOFF,ROOKIEPKG,ROOKVALUE,ROOKIERANK,ROOKIERNK2,GRADCLASS,CASH_YEAR,CASH_TOTAL,CASH_RAISE,YEARS_LONG,YEARS_LEFT,CASH_TEAM,PREF_LEN,MIN_TARGET,LOWBALLED,ISMINIMUM,WEEKLYMVP,MONTHLYMVP,WEEKGAMES,MONTHGAMES,RAWOFFVAL,RAWDEFVAL,OFFVALUE,DEFVALUE,SFGATT,SFGMAD,STHREEATT,STHREEMAD,SFTATT,SFTMAD,SBLOCKS,SOFFREB,SASSISTS,SPERFOUL,SSTEALS,SDEFREB,STURNOVER,SMINUTES,SGAMES,SGSTART,SEJECT,CSFGATT,CSFGMAD,CSTHREEATT,CSTHREEMAD,CSFTATT,CSFTMAD,CSBLOCKS,CSOFFREB,CSASSISTS,CSPERFOUL,CSSTEALS,CSDEFREB,CSTURNOVER,CSMINUTES,CSGAMES,CSGSTART,CSEJECT,PFGATT,PFGMAD,PTHREEATT,PTHREEMAD,PFTATT,PFTMAD,PBLOCKS,POFFREB,PASSISTS,PPERFOUL,PSTEALS,PDEFREB,PTURNOVER,PMINUTES,PGAMES,PGSTART,PEJECT,CPFGATT,CPFGMAD,CPTHREEAT,CPTHREEMAD,CPFTATT,CPFTMAD,CPBLOCKS,CPOFFREB,CPASSISTS,CPPERFOUL,CPSTEALS,CPDEFREB,CPTURNOVER,CPMINUTES,CPGAMES,CPGSTART,CPEJECT
False,Oakley,Charles,13,64,33,1,1,18,614,0,0,0,0,47,3352,55,2,82,45,46,20,59,71,38,27,73,47,45,40,40,59,89,13,30,60,0,25,4,1,0,0,1,9,50,50,0,19631218,25,9,1,9,1985,Cle,0,0,0,3,7,0,0,0,True,False,False,False,False,,CHOAKLE,False,False,0,0,0,0,0,0,0,0,0,0,50,,0,,,0,0,0,0,0,0,0,0,6,2,0,0,6,5,0,0,2,8,0,5,1,25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Stackhouse,Jerry,40,188,42,2,2,9,84,0,2,46,46,74,4407,75,66,81,80,58,5,17,53,66,77,65,84,81,61,81,61,70,25,60,64,20,55,4,2,0,0,2,7,5,5,2,19741105,63,3,1,3,1995,Phi,0,0,0,7,4,0,0,0,True,False,False,False,False,,JESTACK,False,False,0,0,0,0,0,7000,0,500,5,3,5,,0,,,0,0,0,0,0,0,0,0,321,128,65,23,103,83,3,16,103,49,24,78,88,774,26,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Lue,Tyronn,-1,606,10,4,4,6,81,0,0,158,159,55,3676,75,70,77,0,48,4,8,36,67,66,75,88,90,35,71,35,70,25,68,46,29,12,6,2,0,0,2,1,9,9,4,19770503,307,23,1,23,1998,Den,0,0,0,2,4,0,0,0,True,False,False,False,False,,TYLUE__,False,False,0,0,0,0,0,1650,0,0,2,1,9,,0,,,0,0,0,0,0,0,0,0,714,309,209,80,131,101,5,26,317,185,61,161,124,2332,76,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Hughes,Larry,-1,478,20,3,4,6,112,0,0,161,161,72,4332,56,70,80,80,81,20,38,59,35,82,61,70,75,85,73,42,60,25,71,59,22,51,6,1,0,0,1,4,29,29,3,19790123,307,8,1,8,1998,Phi,0,0,0,11,4,0,0,0,True,False,False,False,False,,LAHUGHE,False,False,0,0,0,0,0,5499,0,0,3,1,29,,0,,,0,0,0,0,0,0,0,0,1009,401,232,79,335,267,26,96,148,147,95,230,152,2061,61,61,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,White,Jahidi,-1,471,55,0,1,6,43,0,0,161,161,50,3483,59,0,68,47,8,85,96,75,4,56,52,35,29,50,28,75,60,12,40,65,0,35,4,2,0,0,2,9,2,2,0,19760219,307,43,2,43,1998,Was,0,0,0,13,5,0,0,0,True,False,False,False,False,,JAWHITE,False,False,0,0,0,0,0,5885,0,0,5,1,2,,0,,,0,0,0,0,0,0,0,0,53,25,0,0,25,17,12,37,2,33,1,36,9,230,16,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Thomas,Etan,-1,587,36,1,0,3,127,0,0,161,161,60,3845,40,0,65,68,35,83,74,81,18,72,68,50,48,50,25,79,40,12,58,76,1,43,9,1,0,0,1,9,29,29,1,19780401,298,12,1,12,2000,Dal,0,0,0,13,3,0,0,0,True,False,False,False,False,,ETTHOMA,False,False,0,0,0,0,0,4900,0,490,6,6,29,,0,,,0,0,0,0,0,0,0,0,526,257,0,0,295,191,123,183,68,219,36,345,113,1901,79,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Brown,Kwame,-1,448,5,0,0,3,542,0,2,132,132,65,4052,60,9,68,77,54,38,64,78,25,69,56,56,52,71,48,70,60,13,68,78,1,46,9,1,0,0,1,9,29,29,0,19820310,258,1,1,1,2001,Was,0,0,0,10,2,0,0,0,True,False,False,False,False,,KWBROWN,False,False,0,0,0,0,0,5362,0,0,4,1,29,,0,,,0,0,0,0,0,0,0,0,589,288,2,1,334,228,52,178,112,144,66,372,140,2239,74,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Haywood,Brendan,-1,937,33,0,0,3,84,0,1,42,42,59,3835,46,0,59,59,40,84,84,71,14,69,58,52,41,53,33,80,72,12,49,73,0,35,9,1,0,0,1,9,29,29,7,19791127,170,20,1,20,2001,Cle,0,0,0,13,4,0,0,0,True,False,False,False,False,,BRHAYWO,False,False,0,0,0,0,0,1735,0,0,4,1,29,,0,,,0,0,0,0,0,0,0,0,388,200,1,0,234,137,100,186,43,154,32,201,80,1484,77,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Simmons,Bobby,-1,958,21,2,3,3,30,0,0,50,50,55,3679,53,20,83,58,69,20,67,57,34,61,37,62,59,67,54,71,58,18,54,56,3,29,4,1,0,0,1,6,11,11,5,19800602,320,42,2,42,2001,Sea,0,0,0,5,3,0,0,0,True,False,False,False,False,,BOSIMMO,False,False,0,0,0,0,0,720,0,0,1,1,11,,0,,,0,0,0,0,0,0,0,0,373,147,12,2,169,141,17,115,96,169,51,147,73,1376,56,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Jeffries,Jared,-1,1001,1,2,1,2,53,0,1,46,46,55,3682,59,36,61,64,46,23,73,67,24,46,43,66,62,68,66,60,50,20,57,62,6,32,4,0,0,0,0,9,29,29,6,19811125,431,11,1,11,2002,Was,0,0,0,8,4,0,0,0,True,False,False,False,False,,JAJEFFR,False,False,0,0,0,0,0,1528,0,500,4,2,29,,0,,,0,0,0,0,0,0,0,0,469,177,30,5,171,105,28,180,93,212,48,244,107,1913,82,38,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Dixon,Juan,-1,1007,3,4,3,2,67,0,1,33,33,59,3812,69,69,80,10,86,4,17,42,45,77,42,88,91,43,71,32,60,25,51,50,31,52,6,1,0,0,1,5,29,29,10,19781009,300,17,1,17,2002,Was,0,0,0,4,4,0,0,0,True,False,False,False,False,,JUDIXON,False,False,0,0,0,0,0,1124,0,602,4,2,29,,0,,,0,0,0,0,0,0,0,0,637,247,198,59,139,111,4,30,137,111,82,118,104,1478,71,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Peeler,Anthony,-1,21,8,3,3,12,76,1,1,0,0,54,3640,80,81,84,10,74,11,18,46,42,59,50,65,62,50,70,58,60,25,47,42,40,30,6,1,0,0,1,4,29,29,9,19691125,419,15,1,15,1992,LAL,0,0,0,5,6,0,0,0,True,False,False,False,False,,ANPEELE,False,False,0,0,0,0,0,1100,0,0,1,1,29,,0,,,0,0,0,0,0,0,0,0,348,156,141,68,61,51,10,31,120,103,56,122,77,1391,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,19,26,7,6,5,2,7,15,19,14,28,14,236,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Martin,Darrick,96,92,15,4,4,11,139,1,0,0,0,48,3371,71,70,78,0,35,2,6,20,72,68,58,76,76,50,64,42,90,25,22,42,38,15,2,2,0,0,2,1,16,16,12,19710306,260,-1,-1,-1,1994,--,0,0,0,1,5,0,0,0,True,False,False,False,False,,DAMARTI,False,False,0,0,0,0,0,1100,0,0,1,1,16,,0,,,0,0,0,0,0,0,0,0,67,20,26,6,9,9,1,2,23,23,2,5,7,172,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,14,20,6,20,16,0,5,23,17,4,9,8,181,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Grant,Horace,-1,168,54,0,1,17,21,0,0,0,0,49,3433,59,0,72,43,40,31,57,72,31,38,78,54,53,40,46,70,70,12,46,59,0,15,4,0,0,0,0,9,50,50,12,19650704,60,10,1,10,1987,Chi,0,0,0,13,7,0,0,0,True,False,False,False,False,,HOGRANT,False,False,0,0,0,0,0,0,0,0,1,1,50,,0,,,0,0,0,0,0,0,0,0,224,92,1,0,54,39,21,79,71,70,24,154,29,1106,55,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Horry,Robert,-1,299,5,1,2,11,2,0,1,52,51,64,4009,68,63,77,57,70,41,56,61,38,38,76,61,61,42,59,61,73,25,67,48,31,33,4,1,0,0,1,6,25,25,7,19700825,509,11,1,11,1992,Hou,0,0,0,6,6,0,0,0,True,False,False,False,False,,ROHORRY,False,False,0,0,0,0,0,1100,0,0,1,1,25,,0,,,0,0,0,0,0,0,0,0,348,141,108,41,107,69,49,108,101,165,48,164,55,1290,81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,20,22,8,14,13,2,25,9,31,8,38,10,211,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Pope,Mark,-1,436,41,1,0,6,59,0,0,0,0,43,3204,49,41,58,58,48,41,38,66,20,40,53,58,49,40,36,64,61,20,30,48,1,10,4,1,0,0,1,6,6,6,8,19720911,130,52,2,52,1996,Ind,0,0,0,13,4,0,0,0,True,False,False,False,False,,MAPOPE_,False,False,0,0,0,0,0,870,0,0,1,1,6,,0,,,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,8,1,3,3,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,McCoy,Jelani,-1,473,4,0,1,5,139,0,0,0,0,53,3597,67,2,55,69,38,72,56,83,15,44,55,41,44,55,36,59,65,13,40,71,0,41,9,2,0,0,2,9,15,15,14,19771206,444,33,2,33,1998,Sea,0,0,0,14,4,0,0,0,True,False,False,False,False,,JEMCCOY,False,False,0,0,0,0,0,870,0,0,1,1,15,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,3,1,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Benjamin,Corey,-1,462,25,2,3,5,96,0,0,158,158,44,3243,59,58,34,10,61,21,34,34,42,69,38,75,72,65,42,43,65,23,31,47,30,25,4,2,0,0,2,7,2,2,13,19780224,154,28,1,28,1998,Chi,0,0,0,5,4,0,0,0,True,False,False,False,False,,COBENJA,False,False,0,0,0,0,0,695,0,0,1,1,2,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Overton,Doug,-1,120,24,4,4,11,60,0,0,0,0,39,3042,61,23,74,0,46,4,13,36,66,42,50,64,61,50,72,49,44,18,48,42,9,15,6,1,0,0,1,6,11,11,10,19690803,385,40,2,40,1991,Det,0,0,0,1,4,0,0,0,True,False,False,False,False,,DOOVERT,False,False,0,0,0,0,0,1100,0,0,1,1,11,,0,,,0,0,0,0,0,0,0,0,245,99,23,3,31,23,2,16,138,89,26,70,58,1033,61,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Livingston,Randy,-1,286,9,4,4,8,64,0,0,0,0,47,3346,60,59,68,10,50,10,17,45,77,60,50,68,70,50,50,59,40,23,22,51,30,35,2,1,0,0,1,5,50,50,10,19750402,97,42,2,42,1996,Hou,0,0,0,5,4,0,0,0,True,False,False,False,False,,RALIVIN,False,False,0,0,0,0,0,0,0,0,1,1,50,,0,,,0,0,0,0,0,0,0,0,10,2,3,0,6,4,0,2,4,7,2,5,4,48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Glover,Dion,-1,527,22,3,3,5,46,0,3,0,0,60,3855,64,63,77,41,56,18,28,67,39,72,45,67,68,47,59,69,61,25,55,60,20,53,2,2,0,0,2,5,27,27,12,19781022,185,20,1,20,1999,Atl,0,0,0,7,4,0,0,0,True,False,False,False,False,,DIGLOVE,False,False,0,0,0,0,0,808,0,0,1,1,27,,0,,,0,0,0,0,0,0,0,0,589,230,119,40,156,120,19,58,130,123,50,208,102,1643,69,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Lewis,Quincy,-1,526,24,3,2,4,74,0,0,0,0,48,3373,62,39,71,10,82,31,17,36,36,56,55,63,65,65,68,43,74,20,30,55,25,10,4,1,0,0,1,6,50,50,0,19770626,191,19,1,19,1999,Utah,0,0,0,5,4,0,0,0,True,False,False,False,False,,QULEWIS,False,False,0,0,0,0,0,0,0,0,0,0,50,,0,,,0,0,0,0,0,0,0,0,20,7,5,2,0,0,2,1,2,10,2,6,3,65,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Dial,Derrick,-1,549,13,3,3,5,35,0,0,0,0,51,3492,62,29,50,10,61,22,38,72,57,66,40,61,68,50,71,43,92,18,19,55,32,35,6,1,0,0,1,6,50,50,13,19751220,20,52,2,52,1998,SA,0,0,0,5,4,0,0,0,True,False,False,False,False,,DEDIAL_,False,False,0,0,0,0,0,0,0,0,1,1,50,,0,,,0,0,0,0,0,0,0,0,28,9,9,2,8,6,0,5,2,6,6,8,1,86,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,McCaskill,Amal,-1,685,30,0,1,4,65,0,0,158,159,37,2940,34,14,68,58,18,42,46,47,20,32,70,62,48,40,18,59,60,15,25,58,0,10,4,1,0,0,1,9,7,7,13,19731028,224,49,2,49,1996,Orl,0,0,0,13,4,0,0,0,True,False,False,False,False,,AMMCCAS,False,False,0,0,0,0,0,922,0,92,3,3,7,,0,,,0,0,0,0,0,0,0,0,117,47,1,0,27,19,20,48,20,89,12,85,25,636,59,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Nailon,Lee,-1,550,33,2,1,4,132,1,0,0,0,51,3519,58,0,81,64,37,18,67,53,26,76,50,64,67,50,50,68,70,12,40,66,0,20,4,1,0,0,1,9,18,18,12,19750222,255,43,2,43,1999,Cha,0,0,0,8,4,0,0,0,True,False,False,False,False,,LENAILO,False,False,0,0,0,0,0,745,0,0,1,1,18,,0,,,0,0,0,0,0,0,0,0,327,147,3,0,58,47,8,64,38,93,15,79,45,780,57,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Buford,Rodney,-1,560,2,3,2,4,228,0,0,0,0,50,3470,58,48,44,65,43,11,24,66,20,64,42,82,78,71,60,45,66,20,16,56,3,35,2,1,0,0,1,5,17,17,9,19771102,192,53,2,53,1999,Mia,0,0,0,7,4,0,0,0,True,False,False,False,False,,ROBUFOR,False,False,0,0,0,0,0,745,0,0,1,1,17,,0,,,0,0,0,0,0,0,0,0,56,19,2,0,6,3,1,6,7,9,6,9,4,141,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,3,1,2,1,0,0,3,2,2,5,0,32,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Carter,Anthony,-1,564,7,4,4,4,49,0,0,0,0,51,3518,48,10,66,10,83,9,11,42,91,42,46,79,80,65,78,38,84,15,42,28,8,32,6,1,0,0,1,6,50,50,0,19750616,104,-1,-1,-1,1998,--,0,0,0,2,5,0,0,0,True,False,False,False,False,,ANCARTE,False,False,0,0,0,0,0,0,0,0,0,0,50,,0,,,0,0,0,0,0,0,0,0,37,11,3,0,0,0,0,2,12,9,4,9,12,87,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Ekezie,Obinna,-1,544,14,1,0,5,67,0,0,0,0,42,3154,36,0,40,58,32,24,77,76,25,69,47,35,33,55,33,86,51,12,35,58,0,10,4,1,0,0,1,9,50,50,12,19750822,281,37,2,37,1999,Van,0,0,0,6,4,0,0,0,True,False,False,False,False,,OBEKEZI,False,False,0,0,0,0,0,810,0,0,1,1,50,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Ollie,Kevin,-1,572,12,4,4,7,25,0,1,52,51,48,3397,41,32,84,0,67,9,14,56,83,46,51,66,67,50,69,54,74,20,46,25,3,25,2,1,0,0,1,6,21,21,7,19721227,138,-1,-1,-1,1995,--,0,0,0,1,5,0,0,0,True,False,False,False,False,,KEOLLIE,False,False,0,0,0,0,0,2704,0,246,5,4,21,,0,,,0,0,0,0,0,0,0,0,257,95,9,4,176,147,8,23,234,119,51,147,81,1401,82,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Smith,Jabari,-1,584,55,0,0,3,64,0,0,0,0,45,3275,57,45,65,58,19,43,48,57,31,52,49,38,44,50,28,66,53,20,26,70,4,25,9,1,0,0,1,6,24,24,10,19770212,104,45,2,45,2000,Sac,0,0,0,13,4,0,0,0,True,False,False,False,False,,JASMITH,False,False,0,0,0,0,0,620,0,0,1,1,24,,0,,,0,0,0,0,0,0,0,0,70,26,3,0,20,12,6,11,11,25,2,20,7,168,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,4,3,1,1,0,2,0,2,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,N'diaye,Mamadou,-1,596,99,0,0,4,7,0,0,0,0,50,3486,41,0,75,72,40,84,81,83,0,51,62,55,58,65,15,72,20,12,28,55,0,10,4,1,0,0,1,9,11,11,12,19750616,245,26,1,26,2000,Den,0,0,0,13,4,0,0,0,True,False,False,False,False,,MANDIAY,False,False,0,0,0,0,0,745,0,0,1,1,11,,0,,,0,0,0,0,0,0,0,0,69,27,0,0,59,44,25,43,0,59,8,69,18,366,28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Brown,Ernest,-1,236,52,0,0,1,548,0,0,0,0,38,2995,39,3,60,58,27,41,32,51,32,34,48,50,57,50,28,68,70,13,30,58,0,10,4,1,0,0,1,9,50,50,12,19790517,339,52,2,52,2000,Mia,0,0,0,13,4,0,0,0,True,False,False,False,False,,ERBROWN,False,False,0,0,0,0,0,0,0,0,1,1,50,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Blount,Mark,-1,604,30,1,0,4,100,0,1,41,41,53,3588,46,0,72,58,61,72,70,76,15,67,49,42,54,40,22,68,46,12,68,62,0,18,4,0,0,0,0,9,1,1,1,19751130,318,55,2,55,1997,Sea,0,0,0,13,4,0,0,0,True,False,False,False,False,,MABLOUN,False,False,0,0,0,0,0,4900,0,613,6,6,1,,0,,,0,0,0,0,0,0,0,0,604,342,0,0,221,159,106,207,75,253,80,382,150,2402,82,73,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,17,0,0,19,14,8,10,4,17,6,27,9,145,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Goldwire,Anthony,145,289,5,4,4,5,50,0,0,0,0,44,3221,70,69,61,0,80,0,4,25,58,78,60,71,69,40,58,28,64,25,13,26,36,35,2,0,0,0,0,5,50,50,0,19710709,333,-1,-1,-1,1995,--,0,0,0,5,5,0,0,0,True,False,False,False,False,,ANGOLDW,False,False,0,0,0,0,0,0,0,0,0,0,50,,0,,,0,0,0,0,0,0,0,0,22,7,8,2,1,1,0,1,11,5,5,6,3,85,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,House,Eddie,-1,630,5,4,3,4,5,0,2,0,0,57,3761,74,74,80,0,85,5,20,49,62,66,46,80,84,50,62,46,57,25,47,43,30,35,2,1,0,0,1,1,2,2,8,19780514,352,37,2,37,2000,Mia,0,0,0,1,4,0,0,0,True,False,False,False,False,,EDHOUSE,False,False,0,0,0,0,0,825,0,0,2,1,2,,0,,,0,0,0,0,0,0,0,0,449,161,136,51,45,36,4,28,148,92,65,110,63,1188,60,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Cardinal,Brian,-1,654,35,2,1,4,105,0,0,158,158,57,3750,58,73,88,58,74,20,49,70,31,77,42,50,49,25,49,74,53,25,53,53,26,40,5,1,0,0,1,5,13,13,8,19770502,354,44,2,44,2000,Det,0,0,0,6,3,0,0,0,True,False,False,False,False,,BRCARDI,False,False,0,0,0,0,0,5000,0,500,6,6,13,,0,,,0,0,0,0,0,0,0,0,466,220,124,55,271,238,20,100,103,206,66,217,84,1634,76,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Hart,Jason,-1,655,1,4,4,4,127,0,0,0,0,51,3510,52,25,77,15,78,13,13,56,60,51,66,74,79,55,72,45,55,18,32,33,4,40,6,1,0,0,1,6,2,2,4,19780429,497,49,2,49,2000,Mil,0,0,0,2,3,0,0,0,True,False,False,False,False,,JAHART_,False,False,0,0,0,0,0,1500,0,150,3,2,2,,0,,,0,0,0,0,0,0,0,0,159,71,9,2,43,33,5,10,81,59,28,69,29,660,54,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,11,0,0,0,0,0,0,1,5,5,3,1,62,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
