	NAME	FNAME	POSITION	POSITION2	HAND	OVERALLRTG	FGPBASE	THREEPTBAS	FTPBASE	DNKABILITY	STLABILITY	BLKABILITY	OREABILITY	DREABILITY	BALABILITY	OFFABILITY	DEFABILITY	SPEED	QUICK	JUMP	DRIBBLE	DSTRENGTH	DHARDY	DSHOOTRANG	FATIGUE	INSIDESC	THREEPTATT	PRIMACY	SFGATT	SFGMAD	STHREEATT	STHREEMAD	SFTATT	SFTMAD	SBLOCKS	SOFFREB	SASSISTS	SPERFOUL	SSTEALS	SDEFREB	STURNOVER	SMINUTES	SGAMES	SGSTART	CHEMTYPE	year
229	McHale	Kevin	1.0	1.0	0	78	80	18	80	79	19	47	55.0	76.0	30	85.0	94.0	47	50	50	37	72	85	15	90	95.0	1.0	63	12334	6830	157	41	4554	3634	1690	2358	1670	2758	344	4764	1893	30118	971	430	9	08
230	Olajuwon	Hakeem	0.0	0.0	0	91	90	28	71	79	40	91	72.0	90.0	56	84.0	92.0	59	67	61	33	80	88	18	90	94.0	1.0	63	20991	10749	124	25	7621	5423	3830	4034	3058	4383	2162	9714	3667	44222	1238	1186	10	08
231	O'Neal	Shaquille	0.0	0.0	0	96	76	0	46	97	54	93	88.0	95.0	67	94.0	95.0	63	66	75	51	99	95	12	78	98.0	0.0	82	16915	9808	20	1	9744	5147	2377	3618	2622	3237	619	7464	2705	34785	941	933	5	08
232	Payton	Gary	4.0	3.0	0	92	80	81	81	41	99	25	25.0	38.0	94	93.0	99.0	97	98	44	95	44	92	25	90	70.0	18.0	75	18332	8564	3447	1100	4423	3227	282	1374	8765	3100	2402	3763	2964	45616	1267	1205	10	08
233	Hill	Grant	2.0	3.0	0	89	88	25	82	92	70	44	49.0	57.0	79	90.0	90.0	84	87	80	89	46	55	18	86	75.0	1.0	50	8932	4281	247	63	4113	3114	334	799	3199	1420	856	3372	1761	21444	570	565	10	08
234	Ewing	Patrick	0.0	0.0	0	82	75	25	74	62	51	86	55.0	90.0	27	84.0	92.0	57	54	50	41	64	73	18	90	88.0	1.0	80	19241	9702	125	19	7289	5392	2894	2752	2215	4034	1136	8855	3537	40594	1183	1122	10	08
235	Robinson	David	0.0	1.0	1	93	80	20	75	97	50	91	73.0	85.0	65	84.0	90.0	70	65	75	45	80	80	18	88	85.0	1.0	65	14221	7365	100	25	8201	6035	2954	3083	2441	2835	1388	7414	2417	34271	987	985	3	08
236	Worthy	James	2.0	1.0	0	75	70	32	77	79	43	35	25.0	34.0	51	90.0	80.0	75	80	65	54	42	65	20	90	80.0	3.0	60	13204	6878	486	117	3184	2447	624	1561	2791	1975	1041	3147	1859	30001	926	719	5	08
237	Thomas	Isiah	4.0	4.0	0	86	85	75	76	69	75	7	13.0	31.0	90	95.0	89.0	94	96	65	95	28	80	25	90	48.0	1.0	73	15904	7194	1373	398	5316	4036	249	951	9061	2971	1861	2527	3682	35516	979	971	2	08
238	Parish	Robert	0.0	0.0	0	77	80	2	72	82	31	50	55.0	60.0	33	86.0	90.0	62	55	50	32	75	77	13	90	86.0	1.0	58	17914	9614	6	0	5694	4106	2361	4598	2180	4443	1219	10117	3183	45704	1611	0	10	08
239	Maravich	Pete	3.0	4.0	0	79	89	77	82	10	37	7	15.0	26.0	88	97.0	62.0	93	89	75	94	32	85	25	90	52.0	1.0	75	14025	6187	15	10	4344	3564	108	426	3563	1865	587	2321	530	24316	658	4	10	08
240	Wilkins	Dominique	2.0	1.0	0	84	73	45	81	99	40	22	35.0	40.0	55	88.0	70.0	80	82	90	71	53	90	20	90	85.0	10.0	82	21589	9963	2231	711	7438	6031	642	2950	2677	2061	1378	4219	2669	38113	1074	995	2	08
241	Referee	Ref	0.0	0.0	0	34	0	0	0	99	0	0	0.0	0.0	0	0.0	0.0	80	80	99	0	31	99	12	99	0.0	99.0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	08
242	Referee	Ref	0.0	0.0	0	33	0	0	0	90	0	0	0.0	0.0	0	0.0	0.0	80	80	75	0	40	99	12	99	0.0	99.0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	08
243	Referee	Ref	0.0	0.0	0	22	0	0	0	0	0	0	0.0	0.0	0	0.0	0.0	80	80	35	0	29	99	12	99	0.0	99.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	08
244	Pettit	Bob	0.0	1.0	0	85	90	21	79	46	31	47	81.0	86.0	61	95.0	74.0	52	59	49	60	82	84	18	93	93.0	1.0	81	16872	7349	0	0	8119	6182	0	0	2369	2529	0	12849	0	30690	792	0	10	08
245	Schayes	Dolph	1.0	0.0	0	83	76	8	84	55	26	76	72.0	81.0	69	85.0	79.0	55	50	55	45	75	88	13	92	88.0	1.0	77	15427	5863	0	0	7904	6712	0	0	3072	3432	0	11256	0	29800	996	0	10	08
246	Sharman	Bill	3.0	4.0	0	83	94	92	93	21	86	12	21.0	38.0	79	94.0	90.0	75	81	43	84	28	87	25	91	51.0	1.0	77	11168	4761	0	0	3559	3143	0	0	2101	1925	0	2779	0	21793	711	0	6	08
247	Cousy	Bob	4.0	4.0	0	94	88	84	94	19	88	19	39.0	69.0	99	97.0	89.0	93	97	59	97	39	90	25	95	55.0	1.0	73	16468	6168	0	0	5756	4624	0	0	6955	2242	0	4786	0	30165	924	0	10	08
248	Gallatin	Harry	1.0	0.0	0	82	79	5	77	45	28	64	75.0	89.0	38	89.0	79.0	53	52	59	35	93	99	13	90	84.0	1.0	65	7057	2810	0	0	4167	3223	0	0	1208	2086	0	6684	0	15813	682	0	10	08
249	Guerin	Richie	2.0	3.0	0	80	82	75	79	23	69	16	25.0	52.0	79	85.0	78.0	76	73	48	83	49	88	25	91	49.0	1.0	50	12451	5174	0	0	5549	4328	0	0	4211	2769	0	4278	0	27449	848	0	3	08
250	Hagan	Cliff	2.0	2.0	0	81	78	44	80	10	82	15	46.0	69.0	56	88.0	76.0	79	78	67	81	39	88	20	90	84.0	1.0	55	12661	5750	5	0	4219	3370	0	0	2646	2665	0	5555	0	24074	839	0	7	08
251	Braun	Carl	3.0	2.0	0	80	82	81	84	5	61	22	46.0	69.0	86	85.0	79.0	62	68	47	72	49	86	25	91	45.0	1.0	50	10211	3912	0	0	3484	2801	0	0	2892	2164	0	2122	0	18409	788	0	10	08
252	Chamberlain	Wilt	0.0	0.0	0	93	86	6	51	99	39	99	75.0	95.0	58	86.0	80.0	68	63	65	51	85	90	13	90	99.0	0.0	99	23497	12681	0	0	11862	6057	0	0	4643	2075	0	23924	0	47859	1045	0	10	08
253	Russell	Bill	0.0	1.0	1	94	77	0	56	86	45	99	85.0	99.0	74	81.0	99.0	68	59	77	46	89	90	12	93	82.0	1.0	60	12930	5687	0	0	5614	3148	0	0	4100	2592	0	21620	0	40726	963	0	2	08
254	Baylor	Elgin	2.0	1.0	0	96	87	45	79	81	48	49	67.0	84.0	68	97.0	80.0	81	80	82	92	65	90	20	90	95.0	1.0	88	20171	8693	0	0	7391	5763	0	0	3650	2596	0	11463	0	33863	846	0	10	08
255	Robertson	Oscar	3.0	4.0	0	94	92	80	84	79	72	15	48.0	67.0	82	95.0	85.0	81	78	70	94	55	85	25	90	75.0	1.0	60	19620	9508	0	0	9185	7694	4	71	9887	2931	77	7733	0	43886	1040	0	7	08
256	Reed	Willis	0.0	1.0	1	86	86	5	75	80	50	69	70.0	85.0	41	93.0	75.0	58	59	56	38	88	86	13	90	91.0	1.0	75	10202	4859	0	0	3298	2465	21	47	1186	2411	12	8367	0	23073	650	0	7	08
257	Greer	Hal	3.0	4.0	0	82	82	84	83	35	66	11	25.0	27.0	69	95.0	77.0	89	92	65	80	34	88	25	90	56.0	1.0	90	18811	8504	0	0	5717	4578	0	0	4540	3855	0	5665	0	39788	1122	0	10	08
258	Wilkens	Lenny	4.0	3.0	1	89	79	70	78	50	86	15	26.0	41.0	98	97.0	95.0	93	97	46	97	33	81	25	92	63.0	1.0	50	14327	6189	0	0	6973	5394	26	118	7211	3285	174	4912	0	38064	1077	0	10	08
259	Lucas	Jerry	1.0	2.0	0	88	77	60	78	45	35	76	92.0	91.0	71	96.0	95.0	51	48	53	59	52	75	25	90	84.0	1.0	60	11441	5709	0	0	3365	2635	24	62	2732	2389	28	12880	0	32131	829	0	10	08
260	Jones	Sam	3.0	2.0	0	84	90	77	82	10	73	24	24.0	45.0	78	95.0	80.0	82	80	64	93	49	84	25	90	61.0	1.0	75	13745	6271	0	0	3572	2869	0	0	2209	1735	0	4305	0	24285	871	0	3	08
261	Heinsohn	Tommy	1.0	1.0	0	81	76	48	79	50	33	75	37.0	80.0	42	91.0	82.0	52	54	49	46	81	86	20	90	82.0	1.0	60	11787	4773	0	0	3353	2648	0	0	1318	2454	0	5749	0	19254	654	0	10	08
262	Bellamy	Walt	0.0	1.0	0	85	75	0	65	75	35	76	75.0	87.0	46	80.0	82.0	56	71	75	44	71	90	12	90	82.0	1.0	75	15340	7914	0	0	8088	5113	48	264	2544	3536	52	13977	0	38940	1043	0	10	08
263	Lanier	Bob	0.0	1.0	1	84	78	2	76	79	28	76	68.0	89.0	58	85.0	81.0	57	53	56	37	88	82	13	90	86.0	1.0	56	15092	7761	13	2	4858	3724	1100	1843	3007	3048	777	7855	1112	32103	959	179	10	08
264	Havlicek	John	2.0	3.0	0	91	81	82	82	64	72	21	41.0	57.0	98	95.0	91.0	85	77	51	93	56	90	25	90	54.0	1.0	65	23930	10513	0	0	6589	5369	117	610	6114	3281	476	7397	204	46471	1270	0	10	08
265	Barry	Rick	2.0	3.0	0	92	95	94	98	82	46	32	51.0	68.0	80	96.0	65.0	68	66	58	93	52	95	25	93	71.0	2.0	67	21283	9695	593	176	6397	5713	269	510	4952	3028	1104	6353	1364	38153	1020	0	10	08
266	Maravich	Pete	3.0	4.0	0	95	91	96	85	22	79	21	34.0	46.0	99	97.0	80.0	97	95	82	99	47	93	25	90	68.0	1.0	75	14025	6187	15	10	4344	3564	108	426	3563	1865	587	2321	530	24316	658	4	10	08
267	Frazier	Walt	4.0	3.0	0	91	82	75	79	69	90	5	27.0	39.0	96	95.0	92.0	88	94	61	95	47	85	25	90	64.0	1.0	72	12516	6130	1	0	4226	3321	59	403	5040	2180	681	4427	139	30965	825	0	10	08
268	Cowens	Dave	0.0	1.0	1	89	78	5	78	69	41	76	79.0	89.0	69	81.0	92.0	58	56	68	53	87	86	13	90	84.0	1.0	54	12499	5744	14	1	2590	2027	488	1574	2910	2920	599	8870	543	29565	766	89	2	08
269	Monroe	Earl	3.0	4.0	0	89	87	79	80	26	72	25	37.0	46.0	93	92.0	83.0	91	93	50	98	45	89	25	92	66.0	1.0	70	14898	6906	0	0	4513	3642	121	260	3594	2416	473	2536	305	29636	926	0	10	08
270	Archibald	Nate	4.0	4.0	1	90	85	83	83	63	79	23	25.0	36.0	98	96.0	81.0	95	96	52	97	27	85	25	90	59.0	1.0	55	12628	5899	85	19	5760	4664	81	344	6476	2002	719	1702	1123	31159	876	268	10	08
271	Cunningham	Billy	2.0	2.0	1	84	76	34	71	70	86	22	55.0	50.0	57	82.0	92.0	72	88	65	62	67	81	20	90	80.0	1.0	50	13587	6140	57	15	5502	4015	66	485	3305	2845	390	7496	508	26844	770	0	10	08
272	Bing	Dave	3.0	3.0	0	82	85	83	80	21	46	22	36.0	51.0	79	91.0	85.0	81	79	52	81	36	88	25	90	62.0	1.0	68	15769	6962	0	0	5683	4403	89	418	5397	2615	483	3002	216	32769	901	0	6	08
273	Walton	Bill	0.0	1.0	0	90	87	3	67	81	34	75	80.0	91.0	73	94.0	85.0	57	54	67	44	87	81	13	90	92.0	1.0	62	4900	2552	4	0	1683	1111	1034	1103	1590	1298	380	3820	865	13250	468	117	1	08
274	Malone	Moses	0.0	0.0	0	92	77	2	76	95	25	89	84.0	92.0	55	80.0	91.0	51	58	82	38	92	93	13	90	98.0	1.0	74	20750	10277	83	8	11864	9018	1889	7382	1936	3477	1199	10452	4264	49444	1455	784	10	08
275	Bird	Larry	1.0	2.0	0	98	97	95	89	79	81	31	67.0	72.0	99	99.0	94.0	65	75	50	90	43	87	25	90	90.0	9.0	88	17334	8591	1727	649	4471	3960	755	1757	5695	2279	1556	7217	2816	34443	897	870	10	08
276	Erving	Julius	2.0	3.0	0	95	80	47	78	99	83	70	66.0	74.0	56	87.0	92.0	87	90	90	71	41	90	20	90	64.0	1.0	94	23370	11818	449	134	8052	6256	1941	3689	5176	3494	2272	6836	3940	45227	1243	442	10	08
277	Gervin	George	3.0	2.0	0	85	88	30	84	99	38	34	65.0	72.0	47	88.0	52.0	55	57	99	77	80	75	20	90	86.0	1.0	81	20583	10368	451	122	6822	5737	1047	1816	2798	3250	1283	3786	2909	35597	1060	377	10	08
278	Johnson	Magic	4.0	3.0	0	98	81	80	85	52	79	75	47.0	75.0	99	99.0	84.0	81	78	57	99	67	82	25	90	80.0	8.0	71	11951	6211	1074	325	5850	4960	374	1601	10141	2050	1724	4958	3506	33245	906	763	10	08
279	Thomas	Isiah	4.0	4.0	0	90	75	65	76	69	75	20	33.0	48.0	96	95.0	89.0	94	96	65	99	44	80	25	90	48.0	1.0	67	15904	7194	1373	398	5316	4036	249	951	9061	2971	1861	2527	3682	35516	979	971	2	08
280	McHale	Kevin	1.0	2.0	0	87	75	18	80	79	25	75	71.0	84.0	65	85.0	94.0	47	52	61	44	85	85	15	90	95.0	1.0	52	12334	6830	157	41	4554	3634	1690	2358	1670	2758	344	4764	1893	30118	971	430	10	08
281	Worthy	James	2.0	1.0	0	89	75	39	78	93	43	59	66.0	74.0	51	90.0	80.0	87	80	92	54	71	75	20	90	81.0	3.0	60	13204	6878	486	117	3184	2447	624	1561	2791	1975	1041	3147	1859	30001	926	719	5	08
282	Wilkins	Dominique	2.0	1.0	0	88	76	45	81	99	33	45	48.0	61.0	55	88.0	70.0	84	82	96	80	53	90	20	90	74.0	10.0	82	21589	9963	2231	711	7438	6031	642	2950	2677	2061	1378	4219	2669	38113	1074	995	10	08
283	O'Neal	Shaquille	0.0	0.0	0	90	89	0	52	97	33	86	74.0	91.0	50	84.0	95.0	63	66	75	40	99	80	12	74	95.0	0.0	72	16915	9808	20	1	9744	5147	2377	3618	2622	3237	619	7464	2705	34785	941	933	10	08
284	Malone	Karl	1.0	1.0	0	95	91	12	77	92	42	76	72.0	89.0	71	95.0	83.0	68	66	75	52	81	94	15	90	94.0	1.0	78	26210	13528	310	85	13188	9787	1145	3562	5248	4578	2085	11406	4524	54852	1476	1471	8	08
285	Miller	Reggie	3.0	3.0	0	76	95	93	90	53	44	7	13.0	34.0	61	88.0	78.0	78	73	50	60	30	89	25	90	47.0	36.0	78	17499	8241	6486	2560	7026	6237	299	883	4141	2730	1505	3299	2409	47619	1389	1304	10	08
286	Payton	Gary	4.0	3.0	0	87	78	56	71	53	95	5	14.0	35.0	85	87.0	96.0	95	95	50	97	32	92	23	90	82.0	18.0	78	18332	8564	3447	1100	4423	3227	282	1374	8765	3100	2402	3763	2964	45616	1267	1205	7	08
287	Hill	Grant	2.0	2.0	0	89	80	17	82	92	80	18	23.0	58.0	86	90.0	90.0	84	87	75	81	54	88	15	90	83.0	1.0	90	8932	4281	247	63	4113	3114	334	799	3199	1420	856	3372	1761	21445	570	565	6	08
288	Hardaway	Penny	3.0	4.0	0	90	86	62	77	88	83	16	34.0	41.0	89	83.0	77.0	90	89	90	92	43	80	25	82	67.0	18.0	82	8671	3973	1572	495	2822	2183	311	972	3490	1538	1106	2139	1773	23386	688	549	1	08
289	Drexler	Clyde	3.0	2.0	0	95	81	71	79	95	85	30	58.0	54.0	80	89.0	83.0	87	89	92	81	52	88	25	90	54.0	35.0	65	17673	8335	2603	827	5962	4698	719	2615	6125	3285	2207	4062	2977	37537	1086	950	4	08
290	Unseld	Wes	0.0	1.0	0	87	78	0	63	71	34	49	97.0	92.0	54	88.0	94.0	48	55	79	44	95	96	12	94	82.0	1.0	50	8586	4369	6	3	2976	1883	367	2085	3822	2762	628	11684	579	35832	984	0	1	08
291	Parker	Tony	4.0	4.0	0	80	80	60	65	5	65	1	12.0	47.0	84	89.0	77.0	99	99	60	88	43	85	25	81	75.0	14.0	70	1096	570	38	15	350	274	6	31	424	139	82	216	191	2503	77	77	3	08
292	Carter	Vince	2.0	3.0	0	87	83	77	79	94	70	20	29.0	54.0	56	91.0	65.0	82	80	98	83	60	55	25	79	80.0	16.0	82	1598	726	437	156	576	462	30	115	394	262	82	377	217	3124	82	82	0	08
293	Hamilton	Richard	3.0	2.0	0	78	78	72	85	69	49	2	19.0	39.0	55	81.0	68.0	80	84	62	80	44	90	25	82	60.0	10.0	67	1170	547	129	44	403	347	15	75	285	233	59	210	159	2760	75	75	2	08
294	Bosh	Chris	1.0	0.0	1	87	84	57	76	80	46	80	70.0	80.0	23	86.0	80.0	67	65	80	60	50	70	23	81	85.0	1.0	56	1094	543	35	12	590	463	90	186	173	166	39	552	179	2657	69	69	3	08
295	Billups	Chauncey	4.0	3.0	0	83	80	81	89	35	82	1	12.0	40.0	80	82.0	83.0	80	86	65	86	65	84	25	80	55.0	42.0	61	815	348	316	109	437	386	17	21	504	161	84	217	140	2534	70	70	3	08
296	Arenas	Gilbert	4.0	3.0	0	90	82	80	82	75	83	35	46.0	56.0	86	87.0	82.0	86	86	60	86	60	70	25	65	60.0	1.0	75	1548	647	584	205	718	606	13	59	444	252	139	274	236	2945	74	73	3	08
297	Wade	Dwyane	3.0	4.0	0	93	80	50	76	87	82	43	25.0	50.0	81	90.0	83.0	94	90	89	90	60	73	23	80	87.0	7.0	87	962	472	79	21	535	432	62	51	383	117	107	189	216	1933	51	50	3	08
298	McGrady	Tracy	2.0	3.0	0	93	86	80	85	93	81	25	16.0	68.0	80	91.0	82.0	85	85	90	83	50	70	25	86	80.0	32.0	83	1480	638	381	126	488	345	36	57	462	135	92	320	213	2542	71	71	9	08
299	O'Neal	Shaquille	0.0	0.0	0	89	67	0	46	97	33	88	79.0	91.0	62	99.0	95.0	60	65	70	30	99	85	12	65	95.0	0.0	82	479	283	0	0	294	124	55	96	80	140	8	200	95	1136	40	39	4	08
300	Duncan	Tim	1.0	0.0	0	91	85	22	67	85	36	90	74.0	94.0	50	93.0	96.0	66	65	60	35	85	85	18	71	99.0	1.0	76	1131	618	9	1	568	362	190	216	272	200	66	632	224	2728	80	80	3	08
301	Garnett	Kevin	1.0	2.0	0	97	80	41	80	90	60	85	63.0	94.0	72	87.0	90.0	70	70	89	61	85	84	20	60	88.0	2.0	76	1341	638	56	12	498	416	126	182	312	182	89	790	205	2994	76	76	3	08
302	Bryant	Kobe	3.0	2.0	0	97	87	80	85	95	80	20	33.0	66.0	80	96.0	80.0	87	90	95	88	60	85	25	80	80.0	18.0	89	1757	813	398	137	768	667	36	77	416	208	111	362	255	3142	77	77	4	08
303	James	LeBron	2.0	3.0	0	97	80	74	75	96	82	40	20.0	75.0	83	90.0	79.0	93	87	92	85	81	80	25	75	87.0	14.0	80	1621	772	310	99	701	489	55	86	468	172	125	445	250	3190	78	78	3	08
304	Nash	Steve	4.0	4.0	0	86	86	87	93	0	52	11	19.0	48.0	99	99.0	79.0	93	89	65	99	51	89	25	80	60.0	30.0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	08
305	Nowitzki	Dirk	1.0	2.0	0	91	91	84	86	74	64	72	29.0	89.0	40	95.0	64.0	61	61	59	80	69	85	25	88	86.0	22.0	79	1341	673	173	72	551	498	62	125	265	172	52	569	167	2824	78	78	3	08
306	Allen	Ray	3.0	4.0	0	88	91	89	88	81	59	23	23.0	56.0	67	91.0	65.0	85	81	78	84	54	90	25	84	52.0	37.0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	08
307	Marion	Shawn	2.0	2.0	0	91	77	65	83	80	83	80	60.0	86.0	23	89.0	75.0	83	80	85	71	55	63	25	80	87.0	26.0	54	1071	561	252	80	248	201	122	176	136	216	156	616	114	3008	80	80	3	08
308	Arroyo	Carlos	4.0	4.0	0	64	65	59	77	0	54	3	14.0	28.0	86	60.0	53.0	73	79	40	77	57	70	23	50	48.0	7.0	59	478	203	51	14	166	132	2	29	202	130	39	101	90	1303	72	5	9	08
309	Jefferson	Richard	2.0	2.0	0	86	80	61	81	90	80	19	28.0	71.0	47	81.0	80.0	81	83	90	80	61	60	25	78	69.0	16.0	71	665	303	145	52	326	239	8	50	149	121	34	193	120	1958	55	53	2	08
310	Murphy	Troy	1.0	0.0	1	73	64	66	79	62	40	21	73.0	88.0	19	76.0	44.0	62	50	45	58	68	60	25	73	71.0	16.0	57	581	266	147	58	145	108	42	102	129	197	46	313	78	1850	68	48	6	08
311	Hunter	Steven	0.0	1.0	0	64	53	0	51	72	6	82	72.0	64.0	5	62.0	58.0	52	56	70	36	63	58	12	50	63.0	0.0	37	326	188	0	0	151	74	76	112	28	140	13	224	65	1603	70	41	7	08
312	Collins	Jason	0.0	1.0	0	62	53	22	65	55	51	45	47.0	70.0	19	38.0	44.0	57	43	50	32	75	60	18	71	68.0	0.0	25	151	55	2	0	127	59	38	88	48	272	40	224	73	1848	80	78	1	08
313	Randolph	Zach	1.0	1.0	1	76	75	0	71	70	38	16	74.0	85.0	33	81.0	55.0	61	61	65	61	86	81	12	70	81.0	0.0	67	1286	600	48	14	481	394	15	197	150	184	53	490	215	2428	68	67	4	08
314	Haywood	Brendan	0.0	0.0	0	69	46	0	58	59	51	82	77.0	71.0	14	65.0	58.0	52	41	53	33	79	72	12	63	73.0	0.0	39	355	198	0	0	210	115	88	193	46	208	34	285	90	1740	77	49	5	08
315	Wallace	Gerald	3.0	2.0	0	78	54	42	66	82	82	75	43.0	75.0	30	61.0	75.0	76	76	85	60	57	50	20	67	63.0	10.0	49	952	478	120	39	447	309	69	144	187	209	144	374	160	2642	72	71	3	08
316	Dalembert	Samuel	0.0	1.0	0	75	42	10	70	75	46	84	76.0	85.0	8	62.0	81.0	62	57	63	43	71	70	15	69	55.0	0.0	45	658	356	2	0	224	167	159	238	66	287	47	492	161	2534	82	82	6	08
317	Tinsley	Jamaal	4.0	3.0	0	73	54	72	63	0	73	14	15.0	54.0	87	74.0	74.0	81	85	50	80	51	75	25	64	47.0	30.0	72	889	346	193	61	239	172	25	58	497	187	117	180	200	2246	72	72	9	08
318	Parker	Tony	4.0	4.0	0	81	80	60	70	5	65	1	12.0	47.0	84	89.0	77.0	99	99	60	93	43	85	25	89	75.0	14.0	70	1096	570	38	15	350	274	6	31	424	139	82	216	191	2503	77	77	3	08
319	Hassell	Trenton	2.0	3.0	0	64	66	13	74	40	25	23	30.0	35.0	29	60.0	80.0	73	68	68	70	55	85	15	69	42.0	2.0	34	443	217	25	6	92	72	26	84	205	144	22	160	80	2227	76	68	7	08
320	Arenas	Gilbert	4.0	3.0	0	91	82	80	82	75	83	35	46.0	56.0	86	87.0	82.0	86	87	60	86	60	70	25	75	60.0	37.0	75	1548	647	584	205	718	606	13	59	444	252	139	274	236	2945	74	73	3	08
321	Scalabrine	Brian	1.0	2.0	0	59	50	65	72	39	52	23	57.0	60.0	36	60.0	62.0	38	36	30	36	69	50	25	50	52.0	20.0	35	191	77	110	44	23	18	18	22	59	130	23	81	44	1026	54	17	0	08
322	Watson	Earl	4.0	3.0	0	66	61	64	67	0	80	16	15.0	37.0	87	64.0	50.0	74	75	44	63	51	74	25	55	34.0	22.0	58	687	263	280	92	147	108	23	31	439	154	99	154	167	2148	77	25	2	08
323	Simmons	Bobby	2.0	3.0	0	74	65	64	82	60	69	9	38.0	63.0	38	76.0	69.0	68	59	67	54	78	58	25	80	56.0	11.0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	08
324	Fotsis	Antonis	1.0	2.0	0	59	60	59	50	58	51	56	63.0	62.0	15	64.0	33.0	50	43	48	44	50	38	23	50	55.0	1.0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	08
325	Collins	Jarron	0.0	1.0	0	55	48	0	71	54	20	9	47.0	58.0	30	41.0	47.0	57	46	56	34	74	62	12	50	64.0	0.0	35	170	75	0	0	83	54	8	74	57	148	13	98	37	910	82	9	6	08
326	Bell	Charlie	4.0	3.0	0	61	56	60	73	10	32	8	43.0	48.0	62	50.0	48.0	64	65	50	71	36	80	25	50	46.0	10.0	10	974	426	361	127	168	131	4	57	246	213	97	180	105	2845	82	64	6	08
327	Evans	Maurice	3.0	2.0	0	69	58	60	80	80	54	9	57.0	47.0	16	64.0	50.0	73	65	81	56	63	70	25	50	50.0	22.0	40	542	234	133	48	155	122	14	91	76	129	38	129	57	1733	76	10	10	08
328	Rebraca	Zeljko	0.0	0.0	0	65	55	0	75	72	25	68	42.0	72.0	12	68.0	47.0	47	42	60	28	73	87	12	50	68.0	0.0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	08
329	Allen	Malik	1.0	0.0	0	60	39	0	60	58	30	68	61.0	60.0	16	70.0	48.0	48	57	50	28	75	47	12	50	58.0	0.0	42	258	107	1	0	34	28	16	42	18	84	17	78	21	636	60	1	2	08
330	James	Mike	4.0	3.0	0	74	78	79	83	0	64	3	14.0	49.0	77	81.0	54.0	80	74	50	82	67	85	25	58	57.0	34.0	62	703	297	215	80	184	154	7	25	295	172	55	139	129	2066	82	65	8	08
331	Ming	Yao	0.0	0.0	0	88	82	50	85	60	24	89	68.0	82.0	69	87.0	82.0	58	55	40	55	86	90	23	83	87.0	0.0	62	819	423	2	0	413	356	94	101	96	158	17	350	167	1622	48	48	2	08
332	Dunleavy	Mike	2.0	3.0	0	74	76	76	78	52	56	16	44.0	68.0	68	73.0	50.0	63	52	44	69	57	75	25	69	52.0	30.0	49	850	384	224	70	269	211	22	82	230	205	84	344	149	2583	82	49	7	08
333	Gooden	Drew	1.0	1.0	0	72	46	26	80	75	51	48	65.0	85.0	25	65.0	42.0	59	52	64	44	68	66	18	70	71.0	3.0	54	784	371	6	1	199	142	28	264	88	208	70	416	115	2240	80	80	7	08
334	Wagner	Dajuan	3.0	4.0	0	59	68	69	68	10	67	16	10.0	36.0	35	62.0	42.0	72	75	62	73	51	42	25	50	51.0	35.0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	08
335	Nene		0.0	1.0	0	73	59	0	66	75	68	62	63.0	77.0	30	76.0	47.0	60	61	70	40	76	55	12	52	75.0	0.0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	08
336	Wilcox	Chris	1.0	0.0	0	75	52	0	73	86	46	69	50.0	77.0	18	75.0	68.0	73	64	85	44	73	62	12	70	60.0	0.0	45	819	433	6	0	351	240	38	180	82	246	70	451	127	2583	82	81	7	08
337	Stoudemire	Amare	0.0	1.0	0	93	75	19	70	98	48	85	66.0	87.0	39	89.0	80.0	77	73	90	61	93	80	15	79	89.0	1.0	78	1055	607	3	0	585	457	110	221	82	295	78	566	232	2690	82	78	2	08
338	Butler	Caron	3.0	2.0	0	81	75	70	87	75	73	10	42.0	58.0	25	80.0	75.0	75	78	77	75	75	65	25	77	59.0	20.0	50	975	451	72	18	328	283	17	145	233	189	134	321	181	2476	63	63	6	08
339	Jeffries	Jared	2.0	1.0	0	66	59	36	59	64	46	23	73.0	67.0	24	46.0	43.0	69	62	68	66	60	50	20	66	62.0	6.0	32	206	95	20	2	68	31	30	110	66	149	44	127	61	1309	55	43	2	08
340	Ely	Melvin	0.0	1.0	0	65	55	0	66	65	35	66	68.0	58.0	22	65.0	45.0	55	56	50	24	79	75	12	52	57.0	0.0	49	80	29	0	0	47	31	8	15	18	51	6	39	28	309	30	0	2	08
341	Jones	Fred	3.0	2.0	0	71	51	69	81	85	48	21	11.0	47.0	42	68.0	50.0	75	65	90	66	68	70	25	66	35.0	35.0	46	361	139	128	39	114	95	16	25	107	120	48	95	67	1317	63	12	7	08
