DELETED,NAME,FNAME,NICKNAMEID,PLAYERID,NUMBER,POSITION,POSITION2,YEARSEXP,SCHOOLNUM,HAND,SHOELIMIT,ORIGHSHOE,ORIGASHOE,OVERALLRTG,PLAYRVALUE,FGPBASE,THREEPTBAS,FTPBASE,DNKABILITY,STLABILITY,BLKABILITY,OREABILITY,DREABILITY,BALABILITY,OFFABILITY,DEFABILITY,SPEED,QUICK,JUMP,DRIBBLE,DSTRENGTH,DHARDY,DSHOOTRANG,FATIGUE,INSIDESC,THREEPTATT,PRIMACY,SCOREAREA,FACIALCTRL,FTRITUAL,AUDIONICK,CELEBPACK,THREEPTSTY,ORIGTEAM,TEAM,ROSTERPOS,BIRTHDATE,BTOWNID,DPLACE,DROUND,DOVERALL,DRAFTYEAR,DRAFTEDBY,SCRATCH1,SCRATCH2,SCRATCH3,DUNKPACK,DESTINY,INJURYID,INJURYDATE,RECOVRDATE,ISPLAYABLE,ISCREATED,ISGENERATE,ISHISTORIC,TRADEABLE,PLAYERPKG,INSEASON,INPLAYOFF,ROOKIEPKG,ROOKVALUE,ROOKIERANK,ROOKIERNK2,CASH_YEAR,CASH_TOTAL,CASH_RAISE,YEARS_LONG,YEARS_LEFT,CASH_TEAM,PREF_LEN,MIN_TARGET,LOWBALLED,ISMINIMUM,WEEKLYMVP,MONTHLYMVP,SUPERSTAR,OFFVALUE,DEFVALUE,SFGATT,SFGMAD,STHREEATT,STHREEMAD,SFTATT,SFTMAD,SBLOCKS,SOFFREB,SASSISTS,SPERFOUL,SSTEALS,SDEFREB,STURNOVER,SMINUTES,SGAMES,SGSTART,SEJECT,CSFGATT,CSFGMAD,CSTHREEATT,CSTHREEMAD,CSFTATT,CSFTMAD,CSBLOCKS,CSOFFREB,CSASSISTS,CSPERFOUL,CSSTEALS,CSDEFREB,CSTURNOVER,CSMINUTES,CSGAMES,CSGSTART,CSEJECT,PFGATT,PFGMAD,PTHREEATT,PTHREEMAD,PFTATT,PFTMAD,PBLOCKS,POFFREB,PASSISTS,PPERFOUL,PSTEALS,PDEFREB,PTURNOVER,PMINUTES,PGAMES,PGSTART,PEJECT,CPFGATT,CPFGMAD,CPTHREEAT,CPTHREEMAD,CPFTATT,CPFTMAD,CPBLOCKS,CPOFFREB,CPASSISTS,CPPERFOUL,CPSTEALS,CPDEFREB,CPTURNOVER,CPMINUTES,CPGAMES,CPGSTART,CPEJECT,LEARNING,WORKETHC,BIRDRIGHTS,CASHRESIGN,SPEECHID,SPECMAP,ISEDITED,ISORIGSS,VALIDSSTAR,DFLTTEAM
False,Gervin,George,113,739,44,3,2,14,35,0,0,0,0,83,1352,88,30,84,99,38,34,65,72,47,88,52,55,57,99,63,80,75,20,90,86,1,81,9,1,0,,1,6,36,36,5,19520427,20,-1,1,-1,1973,Vir,0,0,0,4,4,0,,,True,False,False,True,,GEGERVI,False,False,0,0,0,0,15000000,0,0,4,1,36,0,0,0,False,0,0,0,0,0,20583,10368,451,122,6822,5737,1047,1816,2798,3250,1283,3786,2909,35597,1060,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1716,859,34,5,610,500,81,204,240,294,84,375,252,3192,84,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739,2,False,False,0,36
False,Johnson,Magic,-1,740,32,4,4,13,73,0,0,0,0,93,1488,74,72,85,61,84,18,24,74,99,99,93,84,78,50,99,64,82,25,90,70,8,84,7,2,0,,2,8,40,40,0,19590814,462,1,1,1,1979,LAL,0,0,0,7,4,0,,,True,False,False,True,,EAJOHNS,False,False,0,0,0,0,5000,0,0,1,1,40,0,0,0,False,0,0,1,0,0,11951,6211,1074,325,5850,4960,374,1601,10141,2050,1724,4958,3506,33245,906,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2552,1291,212,51,1274,1068,64,349,2346,524,358,1116,696,7538,190,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,843,4,False,True,1,40
False,Archibald,Nate,96,741,10,4,4,13,143,1,0,0,0,78,1273,85,75,81,62,54,4,8,16,88,85,65,91,95,40,93,17,85,25,90,55,1,55,6,2,0,,2,1,40,40,0,19480209,170,19,2,19,1970,Cin,0,0,0,1,4,0,,,True,False,False,True,,NAARCHI,False,False,0,0,0,0,5000,0,0,1,1,40,0,0,0,False,0,0,1,0,0,12628,5899,85,19,5760,4664,81,344,6476,2002,719,1702,1123,31159,876,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556,235,17,2,236,195,2,15,306,118,34,62,122,1642,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,835,4,False,True,1,40
False,McHale,Kevin,-1,742,32,1,1,13,74,0,0,0,0,78,1273,80,18,80,79,19,47,55,76,30,85,94,47,50,50,37,72,85,15,90,95,1,63,9,1,0,,1,10,40,40,0,19571219,180,3,1,3,1980,Bos,0,0,0,12,4,0,,,True,False,False,True,,KEMCHAL,False,False,0,0,0,0,5000,0,0,1,1,40,0,0,0,False,0,0,64,0,0,12334,6830,157,41,4554,3634,1690,2358,1670,2758,344,4764,1893,30118,971,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2145,1204,21,8,972,766,281,456,274,571,65,797,326,5716,169,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,845,15,False,True,64,40
False,O'Neal,Shaquille,116,748,32,0,0,13,64,0,0,164,165,90,1443,89,0,46,97,25,84,79,91,50,84,95,60,63,84,39,99,80,12,74,95,0,82,9,2,0,,2,11,37,37,0,19720306,441,1,1,1,1992,Orl,0,0,0,17,4,0,,,True,False,False,True,,SHONEAL,False,False,0,0,0,0,15000000,0,0,4,1,37,0,0,0,False,0,0,160,0,0,16115,9328,20,1,9273,4926,2273,3446,2509,3007,596,7095,2537,32985,882,875,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3132,1759,0,0,1995,1028,393,741,517,604,97,1401,517,6813,171,171,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,4,False,True,160,37
False,Miller,Reggie,-1,751,31,3,3,18,139,0,1,18,18,76,1246,95,93,90,53,44,7,13,34,61,88,78,78,73,50,60,30,89,25,90,47,36,78,5,2,0,,2,12,37,37,5,19650824,50,11,1,11,1987,Ind,0,0,0,5,4,0,,,True,False,False,True,,REMILLE,False,False,0,0,0,0,15000000,0,0,2,2,37,0,0,0,False,0,0,8,0,0,17499,8241,6486,2560,7026,6237,299,883,4141,2730,1505,3299,2409,47619,1389,1304,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2095,941,820,320,862,770,34,77,357,276,146,339,257,5309,144,144,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,4,False,True,10,37
False,Payton,Gary,162,753,20,4,3,15,96,0,1,69,69,87,1401,78,56,71,53,95,5,14,35,85,87,96,95,95,50,97,32,92,23,90,82,18,78,6,2,0,,12,5,37,37,4,19680723,444,2,1,2,1990,Sea,0,0,0,5,4,0,,,True,False,False,True,,GAPAYTO,False,False,0,0,0,0,15000000,0,0,4,1,37,0,0,0,False,0,0,17,0,0,17785,8334,3217,1034,4297,3127,272,1340,8508,2931,2331,3564,2862,43309,1186,1180,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1819,806,376,120,411,290,29,142,772,376,193,389,275,4890,129,129,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,2,False,True,17,37
False,Hill,Grant,-1,754,33,2,2,11,31,0,2,0,0,87,1410,75,17,82,92,66,18,23,58,86,90,90,84,87,75,81,54,88,15,90,83,1,90,9,1,0,,1,6,37,37,2,19721005,138,3,1,3,1994,Det,0,0,0,4,4,0,,,True,False,False,True,,GRHILL_,False,False,0,0,0,0,15000000,0,0,4,1,37,0,0,0,False,0,0,18,0,0,8689,4162,239,61,4011,3036,328,784,3151,1370,832,3307,1726,20833,549,548,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,115,5,2,79,62,7,24,84,46,18,79,49,549,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,3,False,True,18,37
False,Worthy,James,181,760,42,2,1,12,84,0,0,0,0,75,1225,70,32,77,79,43,35,25,34,51,90,80,75,80,65,54,42,65,20,90,80,3,60,9,1,0,,1,10,40,40,0,19610227,35,1,1,1,1982,LAL,0,0,0,15,4,0,,,True,False,False,True,,JAWORTH,False,False,0,0,0,0,5000,0,0,1,1,40,0,0,0,False,0,0,0,0,0,13204,6878,486,117,3184,2447,624,1561,2791,1975,1041,3147,1859,30001,926,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2329,1267,67,14,652,474,96,257,463,352,177,490,298,5297,143,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,849,3,False,False,0,40
False,Thomas,Isiah,99,761,11,4,4,13,53,0,0,0,0,86,1391,85,75,76,69,75,7,13,31,90,95,89,94,96,65,95,28,80,25,90,48,1,73,6,2,0,,2,1,40,40,0,19610430,320,2,1,2,1981,Det,0,0,0,1,4,0,,,True,False,False,True,,ISTHOMA,False,False,0,0,0,0,5000,0,0,1,1,40,0,0,0,False,0,0,1,0,0,15904,7194,1373,398,5316,4036,249,951,9061,2971,1861,2527,3682,35516,979,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1869,825,234,81,689,530,38,134,987,363,234,390,369,4216,111,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,4,False,True,3,40
False,Parish,Robert,14,762,-1,0,0,21,516,0,0,0,0,77,1249,80,2,72,82,31,50,55,60,33,86,90,62,55,50,32,75,77,13,90,86,1,58,9,0,0,,0,9,40,40,0,19530830,205,8,1,8,1976,GS,0,0,0,13,4,0,,,True,False,False,True,,ROPARIS,False,False,0,0,0,0,5000,0,0,1,1,40,0,0,0,False,0,0,64,0,0,17914,9614,6,0,5694,4106,2361,4598,2180,4443,1219,10117,3183,45704,1611,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2239,1132,1,0,770,556,309,571,234,617,145,1194,365,6177,184,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,848,4,False,True,64,40
False,Maravich,Pete,111,763,7,3,4,10,64,0,0,0,0,79,1288,89,77,82,10,37,7,15,26,88,97,62,93,89,75,94,32,85,25,90,52,1,75,6,2,0,,2,4,40,40,0,19470622,182,3,1,3,1970,Atl,0,0,0,5,4,0,,,True,False,False,True,,PEMARAV,False,False,0,0,0,0,5000,0,0,1,1,40,0,0,0,False,0,0,2,0,0,14025,6187,15,10,4344,3564,108,426,3563,1865,587,2321,530,24316,658,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,190,6,2,134,105,0,0,98,74,3,95,9,756,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830,15,False,True,3,40
False,Wilkins,Dominique,100,764,21,2,1,15,44,0,0,0,0,84,1355,73,45,81,99,40,22,35,40,55,88,70,80,82,90,71,53,90,20,90,85,10,82,9,2,0,,2,7,40,40,0,19600112,206,3,1,3,1982,Utah,0,0,0,19,4,0,,,True,False,False,True,,DOWILKI,False,False,0,0,0,0,5000,0,0,1,1,40,0,0,0,False,0,0,4,0,0,21589,9963,2231,711,7438,6031,642,2950,2677,2061,1378,4219,2669,38113,1074,995,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201,515,96,27,444,366,35,158,143,123,73,217,153,2172,56,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850,3,False,True,4,40
False,Hardaway,Penny,-1,766,1,3,4,12,69,0,1,96,96,90,1449,86,62,77,88,83,16,34,41,89,79,77,90,89,90,92,43,80,25,82,67,18,82,4,1,0,,1,7,37,37,3,19710718,411,3,1,3,1993,GS,0,0,0,9,4,0,,,True,False,False,True,,ANHARDA,False,False,0,0,0,0,15000000,0,0,7,5,37,0,0,0,False,0,0,17,0,0,8657,3969,1571,495,2820,2181,311,972,3482,1531,1104,2129,1767,23314,684,549,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1018,456,266,101,390,291,48,101,394,197,119,202,188,2640,64,63,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,False,True,17,37
False,Referee,Ref,-1,800,0,0,0,0,500,0,0,0,0,34,613,0,0,0,99,0,0,0,0,0,0,0,80,80,99,0,31,99,12,99,0,99,98,2,0,0,,0,6,38,38,0,,0,0,0,0,0,,0,0,0,16,0,0,,,True,False,False,False,,REFERE1,False,False,0,0,0,0,0,0,,1,1,38,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,4,False,False,0,38
False,Referee,Ref,-1,801,0,0,0,0,500,0,0,0,0,33,589,0,0,0,90,0,0,0,0,0,0,0,80,80,75,0,40,99,12,99,0,99,56,2,0,0,,0,3,38,38,1,,0,0,0,0,0,,0,0,0,7,0,0,,,True,False,False,False,,REFERE2,False,False,0,0,0,0,0,0,,1,1,38,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,801,4,False,False,0,38
False,Referee,Ref,-1,802,0,0,0,0,500,0,0,0,0,22,427,0,0,0,0,0,0,0,0,0,0,0,80,80,35,0,29,99,12,99,0,99,0,2,0,0,,0,3,38,38,2,,0,0,0,0,0,,0,0,0,0,0,0,,,True,False,False,False,,REFERE3,False,False,0,0,0,0,0,0,,1,1,38,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,802,4,False,False,0,38
False,Pettit,Bob,-1,803,9,0,1,11,64,0,0,0,0,74,1217,78,15,76,55,28,25,78,75,40,80,70,45,55,40,60,66,80,15,90,85,1,81,9,0,0,,0,10,33,33,0,19321212,144,2,1,2,1954,Mil,0,0,0,0,4,0,,,True,False,False,True,,BOPETTI,False,False,0,0,0,0,15000000,0,0,4,1,33,0,0,0,False,0,0,0,0,0,16872,7349,0,0,8119,6182,0,0,2369,2529,0,12849,0,30690,792,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1834,766,0,0,915,708,0,0,241,277,0,1304,0,3545,88,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,803,4,False,False,0,33
False,Schayes,Dolph,-1,804,4,1,0,15,569,0,0,0,0,74,1205,75,8,84,55,25,25,65,70,55,85,75,55,50,40,55,60,88,13,90,75,1,77,9,0,0,,0,6,33,33,1,19280519,170,4,1,4,1948,NY,0,0,0,0,4,0,,,True,False,False,True,,DOSCHAY,False,False,0,0,0,0,15000000,0,0,4,1,33,0,0,0,False,0,0,0,0,0,15427,6134,0,0,8274,6979,0,0,3072,3664,0,11256,0,29800,1059,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1491,609,0,0,918,755,0,0,257,397,0,1051,0,2687,103,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,804,4,False,False,0,33
False,Arizin,Paul,-1,805,11,2,3,10,145,0,0,0,0,72,1183,84,75,81,55,43,5,28,57,52,85,62,71,65,40,61,32,85,25,90,48,1,81,2,0,0,,0,4,33,33,2,19280409,385,3,1,3,1950,Phi,0,0,0,6,4,0,,,True,False,False,True,,PAARIZI,False,False,0,0,0,0,15000000,0,0,4,1,33,0,0,0,False,0,0,0,0,0,13354,5628,0,0,6189,5010,0,0,1665,2764,0,6129,0,24897,713,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,411,0,0,439,364,0,0,128,177,0,404,0,1815,49,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805,4,False,False,0,33
False,Sharman,Bill,-1,806,21,3,4,11,141,0,0,0,0,75,1230,85,85,88,55,62,5,12,30,61,94,90,65,70,40,65,28,85,25,90,51,1,77,2,0,0,,0,1,33,33,3,19260525,171,24,2,24,1950,Was,0,0,0,6,4,0,,,True,False,False,True,,BISHARM,False,False,0,0,0,0,15000000,0,0,4,1,33,0,0,0,False,0,0,0,0,0,11168,4761,0,0,3559,3143,0,0,2101,1925,0,2779,0,21793,711,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1262,538,0,0,406,370,0,0,201,220,0,285,0,2573,78,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,806,4,False,False,0,33
False,Cousy,Bob,105,807,14,4,4,14,257,0,0,0,0,83,1350,78,70,80,10,60,10,22,65,99,97,89,91,95,50,96,22,90,25,90,48,1,73,6,2,0,,2,1,33,33,4,19280809,170,4,1,4,1950,Tri,0,0,0,1,4,0,,,True,False,False,True,,BOCOUSY,False,False,0,0,0,0,15000000,0,0,4,1,33,0,0,0,False,0,0,1,0,0,16468,6168,0,0,5756,4624,0,0,6955,2242,0,4786,0,30165,924,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,689,0,0,779,640,0,0,937,314,0,546,0,4125,109,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,807,4,False,True,1,33
False,Gallatin,Harry,106,808,11,1,0,10,565,0,0,0,0,70,1149,57,2,77,0,39,55,70,74,35,75,75,60,55,40,45,60,99,13,90,75,1,75,9,2,0,,2,6,33,33,5,19270426,194,,,,1948,NY,0,0,0,2,4,0,,,True,False,False,True,,HAGALLA,False,False,0,0,0,0,15000000,0,0,4,1,33,0,0,0,False,0,0,0,0,0,7057,2810,0,0,4167,3223,0,0,1208,2086,0,6684,0,15813,682,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,620,242,0,0,373,284,0,0,100,235,0,592,0,1215,64,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808,9,False,False,0,33
False,Guerin,Richie,-1,810,9,2,3,13,266,0,0,0,0,71,1161,75,45,78,55,39,6,18,43,70,80,74,70,70,40,70,36,85,20,90,52,1,50,6,2,0,,2,5,33,33,6,19320529,170,17,2,17,1954,NY,0,0,0,6,4,0,,,True,False,False,True,,RIGUERI,False,False,0,0,0,0,15000000,0,0,4,1,33,0,0,0,False,0,0,0,0,0,12451,5174,0,0,5549,4328,0,0,4211,2769,0,4278,0,27449,848,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539,231,0,0,239,192,0,0,214,157,0,149,0,1345,42,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,4,False,False,0,33
False,Yardley,George,107,811,12,2,1,7,126,0,0,0,0,70,1154,74,35,78,10,34,15,50,70,35,80,70,70,70,70,55,30,80,20,90,85,1,68,2,1,0,,1,6,33,33,7,19281103,172,8,1,8,1950,FtW,0,0,0,2,4,0,,,True,False,False,True,,GEYARDL,False,False,0,0,0,0,15000000,0,0,4,1,33,0,0,0,False,0,0,0,0,0,7572,3193,0,0,3434,2677,0,0,815,1426,0,4220,0,15767,472,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,767,324,0,0,349,285,0,0,112,143,0,457,0,1693,46,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811,8,False,False,0,33
False,Hagan,Cliff,108,813,16,2,1,13,59,0,0,0,0,71,1159,74,25,80,10,35,8,44,74,41,88,71,66,66,70,55,38,90,18,90,84,1,68,2,2,0,,2,6,33,33,8,19311209,196,15,2,15,1953,Bos,0,0,0,3,4,0,,,True,False,False,True,,CLHAGAN,False,False,0,0,0,0,15000000,0,0,4,1,33,0,0,0,False,0,0,0,0,0,12661,5750,5,0,4219,3370,0,0,2646,2665,0,5555,0,24074,839,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1595,720,0,0,563,449,0,0,328,336,0,763,12,3080,95,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813,4,False,False,0,33
False,Braun,Carl,-1,814,4,3,2,13,226,0,0,0,0,68,1124,65,45,80,0,28,37,44,75,55,85,75,60,58,40,50,24,85,20,90,75,1,50,2,0,0,,0,5,33,33,9,19270925,440,0,0,0,1947,--,0,0,0,2,4,0,,,True,False,False,True,,CABRAUN,False,False,0,0,0,0,15000000,0,0,4,1,33,0,0,0,False,0,0,0,0,0,10211,3912,0,0,3484,2801,0,0,2892,2164,0,2122,0,18409,788,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,179,0,0,250,203,0,0,108,135,0,81,0,706,40,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814,4,False,False,0,33
False,Chamberlain,Wilt,109,815,13,0,0,14,56,0,0,0,0,93,1495,86,6,51,99,39,99,75,95,58,86,80,68,63,65,51,85,90,13,90,99,0,99,9,1,0,,1,9,40,40,0,19360821,385,3,1,3,1959,Phi,0,0,0,17,4,0,,,True,False,False,True,,WICHAMB,False,False,0,0,0,0,5000,0,0,1,1,40,0,0,0,False,0,0,160,0,0,23497,12681,0,0,11862,6057,0,0,4643,2075,0,23924,0,47859,1045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2728,1425,0,0,1627,757,0,0,673,412,0,3913,0,7559,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,712,3,False,True,160,40
False,Russell,Bill,-1,816,6,0,1,13,116,1,0,0,0,87,1401,55,2,56,79,45,99,78,99,52,70,99,72,61,70,45,60,90,13,90,80,1,60,9,1,0,,1,10,34,34,1,19340212,499,3,1,3,1956,StL,0,0,0,12,4,0,,,True,False,False,True,,BIRUSSE,False,False,0,0,0,0,15000000,0,0,4,1,34,0,0,0,False,0,0,0,0,0,12930,5687,0,0,5614,3148,0,0,4100,2592,0,21620,0,40726,963,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2335,1003,0,0,1106,667,0,0,770,546,0,4104,0,7497,165,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816,4,False,False,0,34
False,Baylor,Elgin,-1,817,22,2,1,14,583,0,0,0,0,80,1307,70,20,78,78,38,25,64,70,50,90,85,80,77,65,55,42,90,18,90,84,1,88,2,2,0,,2,6,34,34,2,19340916,498,1,1,1,1958,Min,0,0,0,7,4,0,,,True,False,False,True,,ELBAYLO,False,False,0,0,0,0,15000000,0,0,4,1,34,0,0,0,False,0,0,0,0,0,20171,8693,0,0,7391,5763,0,0,3650,2596,0,11463,0,33863,846,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3161,1388,0,0,1098,847,0,0,541,435,0,1724,0,5510,134,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817,5,False,False,0,34
False,Robertson,Oscar,91,818,1,3,4,14,20,0,0,0,0,88,1417,85,60,84,79,53,19,45,58,78,93,90,75,78,70,81,40,90,25,90,75,1,60,6,0,0,,0,5,34,34,3,19381124,216,1,1,1,1960,Cin,0,0,0,13,4,0,,,True,False,False,True,,OSROBER,False,False,0,0,0,0,15000000,0,0,4,1,34,0,0,0,False,0,0,2,0,0,19620,9508,0,0,9185,7694,4,71,9887,2931,77,7733,0,43886,1040,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1466,675,0,0,655,560,4,15,769,267,15,563,0,3673,86,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818,4,False,True,2,34
False,Reed,Willis,-1,820,19,0,0,10,252,1,0,0,0,77,1258,84,5,75,65,56,62,70,60,38,85,76,58,61,40,45,49,80,13,90,82,1,75,9,2,0,,2,10,34,34,5,19420625,175,10,2,10,1964,NY,0,0,0,4,4,0,,,True,False,False,True,,WIREED_,False,False,0,0,0,0,15000000,0,0,4,1,34,0,0,0,False,0,0,0,0,0,10202,4859,0,0,3298,2465,21,47,1186,2411,12,8367,0,23073,650,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1203,570,0,0,285,218,0,4,149,275,2,797,0,2641,78,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820,4,False,False,0,34
False,Greer,Hal,-1,821,15,3,3,15,66,0,0,0,0,72,1175,81,75,80,0,50,5,15,25,61,94,75,87,90,50,71,22,85,25,90,43,1,90,6,2,0,,2,4,34,34,7,19360626,176,14,2,14,1958,Syr,0,0,0,2,4,0,,,True,False,False,True,,HAGREER,False,False,0,0,0,0,15000000,0,0,4,1,34,0,0,0,False,0,0,0,0,0,18811,8504,0,0,5717,4578,0,0,4540,3855,0,5665,0,39788,1122,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1657,705,0,0,574,466,0,0,393,357,0,505,0,3642,92,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821,4,False,False,0,34
False,Wilkens,Lenny,-1,822,14,4,3,15,104,1,0,0,0,80,1304,85,60,77,65,65,7,16,35,76,97,93,89,91,40,83,24,80,25,90,51,1,75,6,0,0,,0,1,34,34,4,19371028,440,6,1,6,1960,StL,0,0,0,13,4,0,,,True,False,False,True,,LEWILKE,False,False,0,0,0,0,15000000,0,0,4,1,34,0,0,0,False,0,0,0,0,0,14327,6189,0,0,6973,5394,26,118,7211,3285,174,4912,0,38064,1077,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,899,359,0,0,407,313,0,0,372,258,0,373,0,2403,64,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822,4,False,False,0,34
False,Lucas,Jerry,92,823,32,1,0,11,91,0,0,0,0,76,1238,65,60,78,45,17,25,91,85,55,94,97,51,48,40,45,47,75,25,90,60,1,60,4,0,0,,0,7,34,34,6,19400330,198,6,1,6,1962,Cin,0,0,0,1,4,0,,,True,False,False,True,,JELUCAS,False,False,0,0,0,0,15000000,0,0,4,1,34,0,0,0,False,0,0,0,0,0,11441,5709,0,0,3365,2635,24,62,2732,2389,28,12880,0,32131,829,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786,367,0,0,206,162,0,6,214,197,4,711,0,2370,72,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,823,4,False,False,0,34
