	NAME	FNAME	POSITION	POSITION2	HAND	OVERALLRTG	FGPBASE	THREEPTBAS	FTPBASE	DNKABILITY	STLABILITY	BLKABILITY	OREABILITY	DREABILITY	BALABILITY	OFFABILITY	DEFABILITY	SPEED	QUICK	JUMP	DRIBBLE	DSTRENGTH	DHARDY	DSHOOTRANG	FATIGUE	INSIDESC	THREEPTATT	PRIMACY	SFGATT	SFGMAD	STHREEATT	STHREEMAD	SFTATT	SFTMAD	SBLOCKS	SOFFREB	SASSISTS	SPERFOUL	SSTEALS	SDEFREB	STURNOVER	SMINUTES	SGAMES	SGSTART	CHEMTYPE	year
255	Walton	Bill	0	0	0	80	65	3.0	66	70	35	80	80	80	74	94	93	63	59	65	45	47	15	13	90	84	1.0	68	4900	2552	4	0	1683	1111	1034	1103	1590	1298	380	3820	865	13250	468	117	10	07
256	Malone	Moses	0	0	0	79	80	2.0	76	79	22	45	84	72	20	85	79	57	67	50	42	77	75	13	90	98	1.0	74	20750	10277	83	8	11864	9018	1889	7382	1936	3477	1199	10452	4264	49444	1455	784	7	07
257	Bird	Larry	1	2	0	94	97	95.0	89	79	81	31	42	61	99	99	94	65	63	50	90	43	87	25	90	84	9.0	88	17334	8591	1727	649	4471	3960	755	1757	5695	2279	1556	7217	2816	34443	897	870	10	07
258	Erving	Julius	2	3	0	97	80	44.0	78	99	68	64	75	66	72	93	81	87	90	95	81	46	90	20	90	82	1.0	84	23370	11818	449	134	8052	6256	1941	3689	5176	3494	2272	6836	3940	45227	1243	442	10	07
259	Gervin	George	3	2	0	93	89	80.0	84	98	36	37	57	66	68	96	64	82	78	91	88	48	94	25	90	72	1.0	81	20583	10368	451	122	6822	5737	1047	1816	2798	3250	1283	3786	2909	35597	1060	377	10	07
260	Johnson	Magic	4	4	0	93	74	72.0	85	61	84	18	24	74	99	99	93	84	78	50	99	64	82	25	90	70	8.0	84	11951	6211	1074	325	5850	4960	374	1601	10141	2050	1724	4958	3506	33245	906	763	7	07
261	Archibald	Nate	4	4	1	78	85	75.0	81	62	54	4	8	16	88	85	65	91	95	40	93	17	85	25	90	55	1.0	55	12628	5899	85	19	5760	4664	81	344	6476	2002	719	1702	1123	31159	876	268	0	07
262	McHale	Kevin	1	1	0	78	80	18.0	80	79	19	47	55	76	30	85	94	47	50	50	37	72	85	15	90	95	1.0	63	12334	6830	157	41	4554	3634	1690	2358	1670	2758	344	4764	1893	30118	971	430	9	07
263	Olajuwon	Hakeem	0	0	0	91	90	28.0	71	79	40	91	72	90	56	84	92	59	67	61	33	80	88	18	90	94	1.0	63	20991	10749	124	25	7621	5423	3830	4034	3058	4383	2162	9714	3667	44222	1238	1186	10	07
264	O'Neal	Shaquille	0	0	0	96	76	0.0	46	97	54	93	88	95	67	94	95	63	66	75	51	99	95	12	78	98	0.0	82	16915	9808	20	1	9744	5147	2377	3618	2622	3237	619	7464	2705	34785	941	933	5	07
265	Payton	Gary	4	3	0	92	80	81.0	81	41	99	25	25	38	94	93	99	97	98	44	95	44	92	25	90	70	18.0	75	18332	8564	3447	1100	4423	3227	282	1374	8765	3100	2402	3763	2964	45616	1267	1205	10	07
266	Hill	Grant	2	3	0	89	88	25.0	82	92	70	44	49	57	79	90	90	84	87	80	89	46	55	18	86	75	1.0	50	8932	4281	247	63	4113	3114	334	799	3199	1420	856	3372	1761	21444	570	565	10	07
267	Robinson	David	0	1	1	93	80	20.0	75	97	50	91	73	85	65	84	90	70	65	75	45	80	80	18	88	85	1.0	65	14221	7365	100	25	8201	6035	2954	3083	2441	2835	1388	7414	2417	34271	987	985	3	07
268	Worthy	James	2	1	0	75	70	32.0	77	79	43	35	25	34	51	90	80	75	80	65	54	42	65	20	90	80	3.0	60	13204	6878	486	117	3184	2447	624	1561	2791	1975	1041	3147	1859	30001	926	719	5	07
269	Thomas	Isiah	4	4	0	86	85	75.0	76	69	75	7	13	31	90	95	89	94	96	65	95	28	80	25	90	48	1.0	73	15904	7194	1373	398	5316	4036	249	951	9061	2971	1861	2527	3682	35516	979	971	2	07
270	Parish	Robert	0	0	0	77	80	2.0	72	82	31	50	55	60	33	86	90	62	55	50	32	75	77	13	90	86	1.0	58	17914	9614	6	0	5694	4106	2361	4598	2180	4443	1219	10117	3183	45704	1611	0	10	07
271	Maravich	Pete	3	4	0	79	89	77.0	82	10	37	7	15	26	88	97	62	93	89	75	94	32	85	25	90	52	1.0	75	14025	6187	15	10	4344	3564	108	426	3563	1865	587	2321	530	24316	658	4	10	07
272	Wilkins	Dominique	2	1	0	84	73	45.0	81	99	40	22	35	40	55	88	70	80	82	90	71	53	90	20	90	85	10.0	82	21589	9963	2231	711	7438	6031	642	2950	2677	2061	1378	4219	2669	38113	1074	995	2	07
273	Hardaway	Penny	3	4	0	89	86	70.0	77	88	69	16	34	41	93	91	77	90	89	82	94	41	70	25	90	44	18.0	71	8671	3973	1572	495	2822	2183	311	972	3490	1538	1106	2139	1773	23386	688	549	10	07
274	Referee	Ref	0	0	0	34	0	0.0	0	99	0	0	0	0	0	0	0	80	80	99	0	31	99	12	99	0	99.0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	07
275	Referee	Ref	0	0	0	33	0	0.0	0	90	0	0	0	0	0	0	0	80	80	75	0	40	99	12	99	0	99.0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	07
276	Referee	Ref	0	0	0	22	0	0.0	0	0	0	0	0	0	0	0	0	80	80	35	0	29	99	12	99	0	99.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	07
277	Pettit	Bob	0	1	0	85	90	21.0	79	46	31	47	81	86	61	95	74	52	59	49	60	82	84	18	93	93	1.0	81	16872	7349	0	0	8119	6182	0	0	2369	2529	0	12849	0	30690	792	0	10	07
278	Schayes	Dolph	1	0	0	83	76	8.0	84	55	26	76	72	81	69	85	79	55	50	55	45	75	88	13	92	88	1.0	77	15427	5863	0	0	7904	6712	0	0	3072	3432	0	11256	0	29800	996	0	10	07
279	Arizin	Paul	2	3	0	83	88	82.0	82	55	68	11	29	58	74	86	74	76	73	51	80	51	85	25	92	52	1.0	85	13354	5628	0	0	6189	5010	0	0	1665	2764	0	6129	0	24897	713	0	10	07
280	Sharman	Bill	3	4	0	83	94	92.0	93	21	86	12	21	38	79	94	90	75	81	43	84	28	87	25	91	51	1.0	77	11168	4761	0	0	3559	3143	0	0	2101	1925	0	2779	0	21793	711	0	6	07
281	Cousy	Bob	4	4	0	94	88	84.0	94	19	88	19	39	69	99	97	89	93	97	59	97	39	90	25	95	55	1.0	73	16468	6168	0	0	5756	4624	0	0	6955	2242	0	4786	0	30165	924	0	10	07
282	Gallatin	Harry	1	0	0	82	79	5.0	77	45	28	64	75	89	38	89	79	53	52	59	35	93	99	13	90	84	1.0	65	7057	2810	0	0	4167	3223	0	0	1208	2086	0	6684	0	15813	682	0	10	07
283	Guerin	Richie	2	3	0	80	82	75.0	79	23	69	16	25	52	79	85	78	76	73	48	83	49	88	25	91	49	1.0	50	12451	5174	0	0	5549	4328	0	0	4211	2769	0	4278	0	27449	848	0	3	07
284	Yardley	George	2	1	0	81	86	48.0	78	34	29	18	58	77	48	96	59	76	79	78	92	35	80	20	90	85	1.0	68	7572	3193	0	0	3434	2677	0	0	815	1426	0	4220	0	15767	472	0	10	07
285	Hagan	Cliff	2	2	0	81	78	44.0	80	10	82	15	46	69	56	88	76	79	78	67	81	39	88	20	90	84	1.0	55	12661	5750	5	0	4219	3370	0	0	2646	2665	0	5555	0	24074	839	0	7	07
286	Braun	Carl	3	2	0	80	82	81.0	84	5	61	22	46	69	86	85	79	62	68	47	72	49	86	25	91	45	1.0	50	10211	3912	0	0	3484	2801	0	0	2892	2164	0	2122	0	18409	788	0	10	07
287	Chamberlain	Wilt	0	0	0	93	86	6.0	51	99	39	99	75	95	58	86	80	68	63	65	51	85	90	13	90	99	0.0	99	23497	12681	0	0	11862	6057	0	0	4643	2075	0	23924	0	47859	1045	0	10	07
288	Russell	Bill	0	1	1	94	77	0.0	56	86	45	99	85	99	74	81	99	68	59	77	46	89	90	12	93	82	1.0	60	12930	5687	0	0	5614	3148	0	0	4100	2592	0	21620	0	40726	963	0	2	07
289	Baylor	Elgin	2	1	0	96	87	45.0	79	81	48	49	67	84	68	97	80	81	80	82	92	65	90	20	90	95	1.0	88	20171	8693	0	0	7391	5763	0	0	3650	2596	0	11463	0	33863	846	0	10	07
290	Robertson	Oscar	3	4	0	94	92	80.0	84	79	72	15	48	67	82	95	85	81	78	70	94	55	85	25	90	75	1.0	60	19620	9508	0	0	9185	7694	4	71	9887	2931	77	7733	0	43886	1040	0	7	07
291	Reed	Willis	0	1	1	86	86	5.0	75	80	50	69	70	85	41	93	75	58	59	56	38	88	86	13	90	91	1.0	75	10202	4859	0	0	3298	2465	21	47	1186	2411	12	8367	0	23073	650	0	7	07
292	Greer	Hal	3	4	0	82	82	84.0	83	35	66	11	25	27	69	95	77	89	92	65	80	34	88	25	90	56	1.0	90	18811	8504	0	0	5717	4578	0	0	4540	3855	0	5665	0	39788	1122	0	10	07
293	Wilkens	Lenny	4	3	1	89	79	70.0	78	50	86	15	26	41	98	97	95	93	97	46	97	33	81	25	92	63	1.0	50	14327	6189	0	0	6973	5394	26	118	7211	3285	174	4912	0	38064	1077	0	10	07
294	Lucas	Jerry	1	2	0	88	77	60.0	78	45	35	76	92	91	71	96	95	51	48	53	59	52	75	25	90	84	1.0	60	11441	5709	0	0	3365	2635	24	62	2732	2389	28	12880	0	32131	829	0	10	07
295	Jones	Sam	3	2	0	84	90	77.0	82	10	73	24	24	45	78	95	80	82	80	64	93	49	84	25	90	61	1.0	75	13745	6271	0	0	3572	2869	0	0	2209	1735	0	4305	0	24285	871	0	3	07
296	Heinsohn	Tommy	1	1	0	81	76	48.0	79	50	33	75	37	80	42	91	82	52	54	49	46	81	86	20	90	82	1.0	60	11787	4773	0	0	3353	2648	0	0	1318	2454	0	5749	0	19254	654	0	10	07
297	Bellamy	Walt	0	1	0	85	75	0.0	65	75	35	76	75	87	46	80	82	56	71	75	44	71	90	12	90	82	1.0	75	15340	7914	0	0	8088	5113	48	264	2544	3536	52	13977	0	38940	1043	0	10	07
298	Lanier	Bob	0	1	1	84	78	2.0	76	79	28	76	68	89	58	85	81	57	53	56	37	88	82	13	90	86	1.0	56	15092	7761	13	2	4858	3724	1100	1843	3007	3048	777	7855	1112	32103	959	179	10	07
299	Havlicek	John	2	3	0	91	81	82.0	82	64	72	21	41	57	98	95	91	85	77	51	93	56	90	25	90	54	1.0	65	23930	10513	0	0	6589	5369	117	610	6114	3281	476	7397	204	46471	1270	0	10	07
300	Barry	Rick	2	3	0	92	95	94.0	98	82	46	32	51	68	80	96	65	68	66	58	93	52	95	25	93	71	2.0	67	21283	9695	593	176	6397	5713	269	510	4952	3028	1104	6353	1364	38153	1020	0	10	07
301	Maravich	Pete	3	4	0	95	91	96.0	85	22	79	21	34	46	99	97	80	97	95	82	99	47	93	25	90	68	1.0	75	14025	6187	15	10	4344	3564	108	426	3563	1865	587	2321	530	24316	658	4	10	07
302	Frazier	Walt	4	3	0	91	82	75.0	79	69	90	5	27	39	96	95	92	88	94	61	95	47	85	25	90	64	1.0	72	12516	6130	1	0	4226	3321	59	403	5040	2180	681	4427	139	30965	825	0	10	07
303	Cowens	Dave	0	1	1	89	78	5.0	78	69	41	76	79	89	69	81	92	58	56	68	53	87	86	13	90	84	1.0	54	12499	5744	14	1	2590	2027	488	1574	2910	2920	599	8870	543	29565	766	89	2	07
304	Monroe	Earl	3	4	0	89	87	79.0	80	26	72	25	37	46	93	92	83	91	93	50	98	45	89	25	92	66	1.0	70	14898	6906	0	0	4513	3642	121	260	3594	2416	473	2536	305	29636	926	0	10	07
305	Archibald	Nate	4	4	1	90	85	83.0	83	63	79	23	25	36	98	96	81	95	96	52	97	27	85	25	90	59	1.0	55	12628	5899	85	19	5760	4664	81	344	6476	2002	719	1702	1123	31159	876	268	10	07
306	Cunningham	Billy	2	2	1	84	76	34.0	71	70	86	22	55	50	57	82	92	72	88	65	62	67	81	20	90	80	1.0	50	13587	6140	57	15	5502	4015	66	485	3305	2845	390	7496	508	26844	770	0	10	07
307	Bing	Dave	3	3	0	82	85	83.0	80	21	46	22	36	51	79	91	85	81	79	52	81	36	88	25	90	62	1.0	68	15769	6962	0	0	5683	4403	89	418	5397	2615	483	3002	216	32769	901	0	6	07
308	Walton	Bill	0	1	0	90	87	3.0	67	81	34	75	80	91	73	94	85	57	54	67	44	87	81	13	90	92	1.0	62	4900	2552	4	0	1683	1111	1034	1103	1590	1298	380	3820	865	13250	468	117	1	07
309	Malone	Moses	0	0	0	92	77	2.0	76	95	25	89	84	92	55	80	91	51	58	82	38	92	93	13	90	98	1.0	74	20750	10277	83	8	11864	9018	1889	7382	1936	3477	1199	10452	4264	49444	1455	784	10	07
310	Bird	Larry	1	2	0	98	97	95.0	89	79	81	31	67	72	99	99	94	65	75	50	90	43	87	25	90	90	9.0	88	17334	8591	1727	649	4471	3960	755	1757	5695	2279	1556	7217	2816	34443	897	870	10	07
311	Erving	Julius	2	3	0	95	80	47.0	78	99	83	70	66	74	56	87	92	87	90	90	71	41	90	20	90	64	1.0	94	23370	11818	449	134	8052	6256	1941	3689	5176	3494	2272	6836	3940	45227	1243	442	10	07
312	Gervin	George	3	2	0	85	88	30.0	84	99	38	34	65	72	47	88	52	55	57	99	77	80	75	20	90	86	1.0	81	20583	10368	451	122	6822	5737	1047	1816	2798	3250	1283	3786	2909	35597	1060	377	10	07
313	Johnson	Magic	4	3	0	98	81	80.0	85	52	79	75	47	75	99	99	84	81	78	57	99	67	82	25	90	80	8.0	71	11951	6211	1074	325	5850	4960	374	1601	10141	2050	1724	4958	3506	33245	906	763	10	07
314	Thomas	Isiah	4	4	0	90	75	65.0	76	69	75	20	33	48	96	95	89	94	96	65	99	44	80	25	90	48	1.0	67	15904	7194	1373	398	5316	4036	249	951	9061	2971	1861	2527	3682	35516	979	971	2	07
315	McHale	Kevin	1	2	0	87	75	18.0	80	79	25	75	71	84	65	85	94	47	52	61	44	85	85	15	90	95	1.0	52	12334	6830	157	41	4554	3634	1690	2358	1670	2758	344	4764	1893	30118	971	430	10	07
316	Worthy	James	2	1	0	89	75	39.0	78	93	43	59	66	74	51	90	80	87	80	92	54	71	75	20	90	81	3.0	60	13204	6878	486	117	3184	2447	624	1561	2791	1975	1041	3147	1859	30001	926	719	5	07
317	Wilkins	Dominique	2	1	0	88	76	45.0	81	99	33	45	48	61	55	88	70	84	82	96	80	53	90	20	90	74	10.0	82	21589	9963	2231	711	7438	6031	642	2950	2677	2061	1378	4219	2669	38113	1074	995	10	07
318	O'Neal	Shaquille	0	0	0	90	89	0.0	52	97	33	86	74	91	50	84	95	63	66	75	40	99	80	12	74	95	0.0	72	16915	9808	20	1	9744	5147	2377	3618	2622	3237	619	7464	2705	34785	941	933	10	07
319	Malone	Karl	1	1	0	95	91	12.0	77	92	42	76	72	89	71	95	83	68	66	75	52	81	94	15	90	94	1.0	78	26210	13528	310	85	13188	9787	1145	3562	5248	4578	2085	11406	4524	54852	1476	1471	8	07
320	Miller	Reggie	3	3	0	76	95	93.0	90	53	44	7	13	34	61	88	78	78	73	50	60	30	89	25	90	47	36.0	78	17499	8241	6486	2560	7026	6237	299	883	4141	2730	1505	3299	2409	47619	1389	1304	10	07
321	Payton	Gary	4	3	0	87	78	56.0	71	53	95	5	14	35	85	87	96	95	95	50	97	32	92	23	90	82	18.0	78	18332	8564	3447	1100	4423	3227	282	1374	8765	3100	2402	3763	2964	45616	1267	1205	7	07
322	Hill	Grant	2	2	0	89	80	17.0	82	92	80	18	23	58	86	90	90	84	87	75	81	54	88	15	90	83	1.0	90	8932	4281	247	63	4113	3114	334	799	3199	1420	856	3372	1761	21445	570	565	6	07
323	Hardaway	Penny	3	4	0	90	86	62.0	77	88	83	16	34	41	89	83	77	90	89	90	92	43	80	25	82	67	18.0	82	8671	3973	1572	495	2822	2183	311	972	3490	1538	1106	2139	1773	23386	688	549	1	07
324	Drexler	Clyde	3	2	0	95	81	71.0	79	95	85	30	58	54	80	89	83	87	89	92	81	52	88	25	90	54	35.0	65	17673	8335	2603	827	5962	4698	719	2615	6125	3285	2207	4062	2977	37537	1086	950	4	07
325	Unseld	Wes	0	1	0	87	78	0.0	63	71	34	49	97	92	54	88	94	48	55	79	44	95	96	12	94	82	1.0	50	8586	4369	6	3	2976	1883	367	2085	3822	2762	628	11684	579	35832	984	0	1	07
326	Parker	Tony	4	4	0	81	80	60.0	65	5	65	1	12	47	84	89	77	99	99	60	88	43	85	25	89	75	14.0	70	1136	623	36	11	358	253	4	38	460	161	83	223	249	2673	80	80	3	07
327	Carter	Vince	2	3	0	87	83	77.0	79	94	70	20	29	54	56	91	65	82	80	98	83	60	55	25	79	80	16.0	82	1518	653	367	125	601	480	53	135	338	235	94	327	213	2900	79	79	0	07
328	Hamilton	Richard	3	2	0	79	78	72.0	85	69	49	2	19	39	55	81	68	80	84	62	80	44	90	25	90	60	10.0	67	1322	649	120	55	303	256	16	84	275	207	52	172	173	2826	80	80	2	07
329	Iverson	Allen	4	3	0	90	85	70.0	83	40	89	10	12	40	90	93	90	99	99	80	99	37	90	25	91	60	17.0	99	1822	815	223	72	829	675	10	44	532	121	140	188	248	3098	72	72	9	07
330	Bosh	Chris	1	0	1	87	84	57.0	76	80	46	80	70	80	23	86	80	67	65	80	60	50	70	23	81	85	1.0	56	1087	549	13	0	581	473	79	204	181	209	50	443	157	2712	70	70	3	07
331	Billups	Chauncey	4	3	0	84	80	81.0	89	35	82	1	12	40	80	82	83	80	86	65	86	65	84	25	85	55	42.0	61	1012	423	425	184	520	465	8	41	699	160	71	211	170	2916	81	81	3	07
332	Arenas	Gilbert	4	3	0	90	82	80.0	82	75	83	35	46	56	86	87	82	86	86	60	86	60	70	25	65	60	1.0	75	1668	746	540	199	799	655	25	59	484	286	161	221	296	3334	80	80	3	07
333	Wallace	Ben	0	1	0	84	49	7.0	42	80	80	90	82	91	24	51	99	70	70	80	24	88	88	13	80	64	1.0	40	465	237	4	0	296	123	181	301	158	164	146	622	88	2892	82	82	3	07
334	Wade	Dwyane	3	4	0	93	80	50.0	76	87	82	43	25	50	81	90	83	94	90	89	90	60	73	23	83	87	7.0	87	1413	699	76	13	803	629	58	107	503	217	146	323	268	2890	75	75	3	07
335	McGrady	Tracy	2	3	0	93	86	80.0	85	93	81	25	16	68	80	91	82	85	85	90	83	50	70	25	86	80	32.0	83	1011	410	234	73	340	254	41	46	225	88	59	261	120	1743	47	47	9	07
336	Wallace	Rasheed	1	0	0	87	77	70.0	69	82	41	77	51	82	40	80	85	63	61	70	39	81	81	25	79	84	22.0	52	1067	459	434	155	183	136	130	90	182	232	82	457	85	2770	80	80	8	07
337	Pierce	Paul	2	3	0	89	80	83.0	85	80	80	19	21	64	57	94	69	81	78	72	85	68	90	25	79	80	25.0	80	1462	689	314	111	812	627	34	77	375	223	107	453	273	3071	79	79	9	07
338	O'Neal	Shaquille	0	0	0	89	67	0.0	46	97	33	88	79	91	62	99	95	60	65	70	30	99	85	12	65	95	0.0	82	800	480	0	0	471	221	104	172	113	230	23	369	168	1800	59	58	4	07
339	Duncan	Tim	1	0	0	91	85	22.0	67	85	36	90	74	94	50	93	96	66	65	60	35	85	85	18	71	99	1.0	76	1185	574	5	2	533	335	162	231	253	219	70	650	198	2741	80	80	3	07
340	Garnett	Kevin	1	2	0	98	80	41.0	80	90	65	89	63	99	72	87	90	70	70	89	61	85	94	20	60	88	2.0	76	1191	626	30	8	489	396	107	214	308	206	104	752	180	2952	76	76	3	07
341	Bryant	Kobe	3	2	0	97	87	80.0	85	95	80	20	33	66	80	96	80	87	90	95	88	60	85	25	84	80	18.0	89	2173	978	518	180	819	696	30	71	360	233	147	354	250	3273	80	80	4	07
342	James	LeBron	2	3	0	97	80	74.0	75	96	82	40	20	75	83	90	79	93	87	92	85	81	80	25	75	87	14.0	80	1823	875	379	127	814	601	66	75	522	181	123	481	260	3360	79	79	3	07
343	Ming	Yao	0	0	0	88	82	50.0	78	60	24	89	68	82	69	87	82	58	55	40	55	86	90	23	83	87	0.0	62	900	467	1	0	395	337	94	148	85	195	30	433	147	1948	57	57	2	07
344	Gasol	Pau	1	0	0	85	80	12.0	76	71	36	82	67	80	55	87	80	70	62	60	58	63	90	15	67	87	0.0	66	1194	600	12	3	617	425	153	191	371	184	46	522	235	3128	80	80	7	07
345	Nash	Steve	4	4	0	87	86	87.0	93	0	52	11	19	48	99	99	79	93	89	65	99	51	89	25	95	60	30.0	76	1056	541	342	150	279	257	12	47	826	120	61	286	276	2787	79	79	3	07
346	Nowitzki	Dirk	1	2	0	91	91	84.0	86	74	64	72	29	89	40	95	64	61	61	59	80	69	85	25	88	86	22.0	79	1564	751	271	110	598	539	83	115	226	164	58	613	156	3079	81	81	3	07
347	Allen	Ray	3	4	0	88	91	89.0	88	81	59	23	23	56	67	91	65	85	81	78	84	54	90	25	84	52	37.0	72	1500	681	653	269	359	324	16	71	286	151	105	261	188	3025	78	78	3	07
348	Marion	Shawn	2	2	0	91	77	65.0	83	80	83	80	60	86	23	89	75	83	80	85	71	55	63	25	80	87	26.0	54	1365	716	290	96	298	241	137	249	143	223	160	710	125	3265	81	81	3	07
349	Brand	Elton	1	0	0	90	82	0.0	75	85	36	85	74	87	63	88	85	61	60	74	61	85	80	12	81	88	0.0	64	1435	756	3	1	568	440	201	236	208	227	81	554	173	3089	79	79	3	07
350	Arroyo	Carlos	4	4	0	64	65	59.0	77	0	54	3	14	28	86	60	53	73	79	40	77	57	70	23	50	48	7.0	59	378	168	20	7	137	106	4	33	232	119	38	97	83	1199	77	0	9	07
351	Jefferson	Richard	2	2	0	86	80	61.0	81	90	80	19	28	71	47	81	80	81	83	90	80	61	60	25	78	69	16.0	71	1005	495	188	60	580	471	17	95	297	193	59	439	174	3052	78	78	2	07
352	Murphy	Troy	1	0	1	73	64	66.0	79	62	40	21	73	88	19	76	44	62	50	45	58	68	60	25	73	71	16.0	57	838	363	181	58	319	251	26	195	101	191	47	548	108	2516	74	74	6	07
353	Hunter	Steven	0	1	0	64	53	0.0	51	72	6	82	72	64	5	62	58	52	56	70	36	63	58	12	50	63	0.0	37	291	175	0	0	138	71	76	110	17	120	12	161	64	1301	69	35	7	07
354	Bradley	Michael	1	0	0	62	60	11.0	52	58	22	40	83	83	25	50	42	57	60	50	42	58	63	15	50	76	0.0	35	79	32	5	1	3	2	7	40	17	39	5	67	19	367	46	1	6	07
355	Collins	Jason	0	1	0	62	53	22.0	65	55	51	45	47	70	19	38	44	57	43	50	32	75	60	18	71	68	0.0	25	262	104	12	3	86	44	40	93	70	251	46	249	61	1890	71	70	1	07
356	Randolph	Zach	1	1	1	76	75	0.0	71	70	38	16	74	85	33	81	55	61	61	65	61	86	81	12	70	81	0.0	67	1229	536	55	16	343	245	14	193	144	185	57	399	165	2545	74	71	4	07
357	Haywood	Brendan	0	0	0	69	46	0.0	58	59	51	82	77	71	14	65	58	52	41	53	33	79	72	12	63	73	0.0	39	432	222	0	0	224	131	104	200	46	232	30	267	97	1840	79	70	5	07
358	Lopez	Raul	4	4	0	63	61	74.0	81	0	76	9	9	32	92	59	43	80	70	45	62	34	67	25	50	43	33.0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	07
359	Wallace	Gerald	2	2	0	78	54	42.0	66	82	82	75	43	75	30	61	75	76	76	85	60	57	50	20	67	63	10.0	49	589	317	50	14	306	188	115	123	96	150	138	289	99	1894	55	52	3	07
360	Dalembert	Samuel	0	1	0	75	42	10.0	70	75	46	84	76	85	8	62	81	62	57	63	43	71	70	15	69	55	0.0	45	369	196	1	0	132	93	160	159	25	243	34	382	107	1756	66	52	6	07
361	Tinsley	Jamaal	4	3	0	73	54	72.0	63	0	73	14	15	54	87	74	74	81	85	50	80	51	75	25	64	47	30.0	72	386	158	70	16	91	58	6	35	211	96	49	98	109	1117	42	27	9	07
362	Parker	Tony	4	4	0	81	80	60.0	70	5	65	1	12	47	84	89	77	99	99	60	93	43	85	25	89	75	14.0	70	1136	623	36	11	358	253	4	38	460	161	83	223	249	2673	80	80	3	07
363	Hassell	Trenton	2	3	0	64	66	13.0	74	40	25	23	30	35	29	60	80	73	68	68	70	55	85	15	69	42	2.0	34	616	286	23	7	176	131	29	82	203	201	43	134	124	2514	77	67	7	07
364	Arenas	Gilbert	4	3	0	91	82	80.0	82	75	83	35	46	56	86	87	82	86	87	60	86	60	70	25	75	60	37.0	75	1668	746	540	199	799	655	25	59	484	286	161	221	296	3334	80	80	3	07
365	Scalabrine	Brian	1	2	0	59	50	65.0	72	39	52	23	57	60	36	60	62	38	36	30	36	69	50	25	50	52	20.0	35	193	74	87	31	36	26	19	27	51	127	21	87	50	950	71	1	0	07
366	Brown	Damone	1	1	0	57	46	28.0	50	58	20	50	60	60	36	50	50	45	50	50	42	48	50	18	50	53	1.0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	07
367	Watson	Earl	4	3	0	66	61	64.0	67	0	80	16	15	37	87	64	50	74	75	44	63	51	74	25	55	34	22.0	58	509	219	272	110	111	75	10	24	289	159	68	134	136	1572	70	10	2	07
368	Brewer	Jamison	4	3	0	54	43	31.0	35	12	35	4	34	58	80	49	38	70	67	65	73	43	47	20	50	29	40.0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	07
369	Simmons	Bobby	2	3	0	74	65	64.0	82	60	69	9	38	63	38	76	69	68	59	67	54	78	58	25	80	56	11.0	53	808	366	250	105	200	165	21	91	172	254	86	242	123	2537	75	74	7	07
370	Woods	Loren	0	1	0	62	50	0.0	57	66	19	88	79	84	11	46	56	34	38	45	40	73	50	12	50	64	0.0	33	59	28	1	0	14	6	23	44	4	49	9	66	16	316	28	4	10	07
371	Collins	Jarron	0	1	0	55	48	0.0	71	54	20	9	47	58	30	41	47	57	46	56	34	74	62	12	50	64	0.0	35	280	129	0	0	219	157	27	134	97	252	36	199	61	1731	79	41	6	07
372	Gill	Eddie	4	4	0	64	60	66.0	87	0	86	7	12	49	39	49	53	79	84	65	67	53	64	25	50	26	48.0	39	45	10	23	7	23	18	1	0	12	13	11	15	9	134	41	0	10	07
373	Bell	Charlie	4	3	0	60	53	60.0	70	10	32	8	43	48	62	41	48	64	65	50	71	36	80	25	50	46	1.0	10	410	180	168	71	89	63	5	21	130	126	59	99	41	1286	59	6	6	07
374	Evans	Maurice	3	2	0	69	58	60.0	80	80	54	9	57	47	16	64	50	73	65	81	56	63	70	25	50	50	22.0	40	341	154	116	43	65	52	15	76	60	122	41	87	39	1135	80	1	10	07
375	Rebraca	Zeljko	0	0	0	65	55	0.0	75	72	25	68	42	72	12	68	47	47	42	60	28	73	87	12	50	68	0.0	37	96	52	0	0	41	31	19	13	9	59	5	51	24	411	29	2	6	07
376	Allen	Malik	1	0	0	60	39	0.0	60	58	30	68	61	60	16	70	48	48	57	50	28	75	47	12	50	58	0.0	42	247	121	1	1	38	23	16	44	20	92	14	96	34	699	54	20	2	07
377	James	Mike	4	3	0	74	78	79.0	83	0	64	3	14	49	77	81	54	80	74	50	82	67	85	25	58	57	34.0	62	1228	576	382	169	338	283	3	45	460	214	72	217	206	2880	79	79	8	07
378	Ming	Yao	0	0	0	88	82	50.0	85	60	24	89	68	82	69	87	82	58	55	40	55	86	90	23	83	87	0.0	62	900	467	1	0	395	337	94	148	85	195	30	433	147	1948	57	57	2	07
379	Dunleavy	Mike	2	3	0	74	76	76.0	78	52	56	16	44	68	68	73	50	63	52	44	69	57	75	25	69	52	30.0	49	816	331	260	74	252	196	32	78	237	199	60	321	120	2579	81	68	7	07
